record_type,route_id,route_condition,model_seed,sample_index,debug_step,t_s,theta_true_deg,theta_sched_fusion_lpv_mpc_deg,theta_sched_mtcn_lpv_mpc_deg,theta_mtcn_deg,theta_imu_deg,theta_fused_deg,variance_imu_rad2,imu_valid,K_imu_eff,fallback_exact,imu_uncertainty_halfwidth_deg,local_fusion_effect_deg
trace,P2,Sharp-turn transition,7,140,140.0,1.4,0.0,0.0,0.0,0.0,0.015571706138411927,4.34911300128764e-08,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.34911300128764e-08
trace,P2,Sharp-turn transition,7,141,141.0,1.41,0.0,0.0,0.0,0.0,0.027590498831618994,5.979858597096159e-07,0.0001570144626311,1,2.16736153760409e-05,0,1.4071763659190446,5.979858597096159e-07
trace,P2,Sharp-turn transition,7,142,142.0,1.42,0.0,0.0,0.0,0.0,-0.05240950116837736,-1.4637756511478673e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,1.4637756511478673e-07
trace,P2,Sharp-turn transition,7,143,143.0,1.43,0.0,0.0,0.0,0.0,-0.09972601944008758,-2.7374724224765888e-06,0.0001239730375626,1,2.74499317013366e-05,0,1.2503808823444065,2.7374724224765888e-06
trace,P2,Sharp-turn transition,7,144,144.0,1.44,0.0,0.0,0.0,0.0,-0.17972601944008393,-5.019673251399825e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,5.019673251399825e-07
trace,P2,Sharp-turn transition,7,145,145.0,1.45,0.0,0.0,0.0,0.0,-0.12918369323925852,-3.439112925930237e-06,0.0001278292174277,1,2.66218811344915e-05,0,1.2696785096201533,3.439112925930237e-06
trace,P2,Sharp-turn transition,7,146,146.0,1.46,0.0,0.0,0.0,0.0,-0.1916829831815464,-8.257023361243831e-06,7.89990320758373e-05,1,4.30764548015372e-05,0,0.9981356993661009,8.257023361243831e-06
trace,P2,Sharp-turn transition,7,147,147.0,1.47,0.0,0.0,0.0,0.0,-0.1116829831815443,-3.119259443120534e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,3.119259443120534e-07
trace,P2,Sharp-turn transition,7,148,148.0,1.48,0.0,0.0,0.0,0.0,-0.03168298318154795,-8.848925920489173e-08,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,8.848925920489173e-08
trace,P2,Sharp-turn transition,7,149,149.0,1.49,0.0,0.0,0.0,0.0,-0.07203378259396667,-1.8837458432400993e-06,0.0001301316656062,1,2.61508666545821e-05,0,1.2810621447616484,1.8837458432400993e-06
trace,P2,Sharp-turn transition,7,150,150.0,1.5,0.0,0.0,0.0,0.0,-0.06567357975649307,-2.9574365463654647e-06,7.55676868554672e-05,1,4.50323639632703e-05,0,0.9762179031489632,2.9574365463654647e-06
trace,P2,Sharp-turn transition,7,151,151.0,1.51,0.0,0.0,0.0,0.0,-0.14567357975649517,-4.068602721060697e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.068602721060697e-07
trace,P2,Sharp-turn transition,7,152,152.0,1.52,0.0,0.0,0.0,0.0,-0.16250301558094293,-4.348581812318143e-06,0.0001271693904694,1,2.67600068637008e-05,0,1.2663973661543846,4.348581812318143e-06
trace,P2,Sharp-turn transition,7,153,153.0,1.53,0.0,0.0,0.0,0.0,-0.08250301558094084,-2.304275039093831e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,2.304275039093831e-07
trace,P2,Sharp-turn transition,7,154,154.0,1.54,0.0,0.0,0.0,0.0,-0.16250301558094293,-4.538641890165448e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.538641890165448e-07
trace,P2,Sharp-turn transition,7,155,155.0,1.55,0.0,0.0,0.0,0.0,-0.11690654702617849,-3.210860682948404e-06,0.0001239041563508,1,2.74651913397915e-05,0,1.2500334692340178,3.210860682948404e-06
trace,P2,Sharp-turn transition,7,156,156.0,1.56,0.0,0.0,0.0,0.0,-0.14700488087671928,-7.6194355624014406e-06,6.56548593658766e-05,1,5.18311740192563e-05,0,0.9099387112145625,7.6194355624014406e-06
trace,P2,Sharp-turn transition,7,157,157.0,1.57,0.0,0.0,0.0,0.0,-0.06828524509801616,-5.033426590951077e-06,4.61648630692846e-05,1,7.37117745382007e-05,0,0.76301746645348,5.033426590951077e-06
trace,P2,Sharp-turn transition,7,158,158.0,1.58,0.0,0.0,0.0,0.0,-0.09800915206140472,-9.447919696720452e-06,3.52995365325349e-05,1,9.63983413589898e-05,0,0.6672110118734271,9.447919696720452e-06
trace,P2,Sharp-turn transition,7,159,159.0,1.59,0.0,0.0,0.0,0.0,-0.17800915206140108,-4.97172185691714e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.97172185691714e-07
trace,P2,Sharp-turn transition,7,160,160.0,1.6,0.0,0.0,0.0,0.0,-0.2580091520614031,-7.206088707988755e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,7.206088707988755e-07
trace,P2,Sharp-turn transition,7,161,161.0,1.61,0.0,0.0,0.0,0.0,-0.17800915206140108,-4.97172185691714e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.97172185691714e-07
trace,P2,Sharp-turn transition,7,162,162.0,1.62,0.0,0.0,0.0,0.0,-0.2580091520614031,-7.206088707988755e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,7.206088707988755e-07
trace,P2,Sharp-turn transition,7,163,163.0,1.63,0.0,0.0,0.0,0.0,-0.17800915206140108,-4.97172185691714e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.97172185691714e-07
trace,P2,Sharp-turn transition,7,164,164.0,1.64,0.0,0.0,0.0,0.0,-0.2580091520614031,-7.206088707988755e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,7.206088707988755e-07
trace,P2,Sharp-turn transition,7,165,165.0,1.65,0.0,0.0,0.0,0.0,-0.33800915206140525,-9.440455559060345e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,9.440455559060345e-07
trace,P2,Sharp-turn transition,7,166,166.0,1.66,0.0,0.0,0.0,0.0,-0.31306556068187946,-6.684573767370688e-06,0.0001593796003735,1,2.13519933422607e-05,0,1.4177350310229186,6.684573767370688e-06
trace,P2,Sharp-turn transition,7,167,167.0,1.67,0.0,0.0,0.0,0.0,-0.23306556068188308,-6.509424536425298e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,6.509424536425298e-07
trace,P2,Sharp-turn transition,7,168,168.0,1.68,0.0,0.0,0.0,0.0,-0.15306556068188099,-4.2750576853536643e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.2750576853536643e-07
trace,P2,Sharp-turn transition,7,169,169.0,1.69,0.0,0.0,0.0,0.0,-0.0730655606818789,-2.0406908342820476e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,2.0406908342820476e-07
trace,P2,Sharp-turn transition,7,170,170.0,1.7,0.0,0.0,0.0,0.0,0.006934439318111722,1.9367601678957265e-08,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,1.9367601678957265e-08
trace,P2,Sharp-turn transition,7,171,171.0,1.71,0.0,0.0,0.0,0.0,0.0869344393181138,2.4280428678611917e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,2.4280428678611917e-07
trace,P2,Sharp-turn transition,7,172,172.0,1.72,0.0,0.0,0.0,0.0,0.16693443931811588,4.6624097189328084e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.6624097189328084e-07
trace,P2,Sharp-turn transition,7,173,173.0,1.73,0.0,0.0,0.0,0.0,0.24693443931811226,6.896776570004402e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,6.896776570004402e-07
trace,P2,Sharp-turn transition,7,174,174.0,1.74,0.0,0.0,0.0,0.0,0.16693443931811588,4.6624097189328084e-07,0.0012184696791468,1,2.79295856383952e-06,0,3.9199999999999444,4.6624097189328084e-07
trace,P2,Sharp-turn transition,7,175,175.0,1.75,0.0,0.0,0.0,0.0,0.09884999446421959,2.725022219476358e-06,0.0001234454425935,1,2.75672470620378e-05,0,1.2477174079190276,2.725022219476358e-06
trace,P2,Sharp-turn transition,7,176,176.0,1.76,0.0,0.0,0.0,0.0,0.1640468113170146,6.748133751194566e-06,8.27268862054308e-05,1,4.11354155379092e-05,0,1.0214145563810073,6.748133751194566e-06
trace,P2,Sharp-turn transition,7,177,177.0,1.77,0.0,0.0,0.0,0.0,0.1472049286412835,9.477903449199362e-06,5.28521354814475e-05,1,6.43857752364772e-05,0,0.8164131166554291,9.477903449199362e-06
trace,P2,Sharp-turn transition,7,178,178.0,1.78,0.0,0.0,0.0,0.0,0.12533685863441354,1.0248017946528242e-05,4.16182533252347e-05,1,8.17638008338777e-05,0,0.7244703707048225,1.0248017946528242e-05
trace,P2,Sharp-turn transition,7,179,179.0,1.79,0.0,0.0,0.0,0.0,0.10243672717860966,1.0705278001775852e-05,3.25606291429454e-05,1,0.0001045062478725,0,0.6408038283357846,1.0705278001775852e-05
trace,P2,Sharp-turn transition,7,180,180.0,1.8,0.0,0.0,0.0,0.0,0.16161280325700197,2.023451673037692e-05,2.71774672062429e-05,1,0.0001252036739824,0,0.5854410808605193,2.023451673037692e-05
trace,P2,Sharp-turn transition,7,181,181.0,1.81,0.0,0.0,0.0,0.0,0.12831746475311331,1.865343446398283e-05,2.3406919367935e-05,1,0.0001453694124948,0,0.5433139215859399,1.865343446398283e-05
trace,P2,Sharp-turn transition,7,182,182.0,1.82,0.0,0.0,0.0,0.0,0.16852970360529754,2.6493481232835162e-05,2.16446009239618e-05,1,0.0001572036303753,0,0.5224605402735347,2.6493481232835162e-05
trace,P2,Sharp-turn transition,7,183,183.0,1.83,0.0,0.0,0.0,0.0,0.18622163049990292,3.1692322564714516e-05,1.99932120535298e-05,1,0.0001701860437997,0,0.5021344173999435,3.1692322564714516e-05
trace,P2,Sharp-turn transition,7,184,184.0,1.84,0.0,0.0,0.0,0.0,0.20596812013314492,3.8463363234132064e-05,1.82201551776205e-05,1,0.0001867442554181,0,0.4793522160880301,3.8463363234132064e-05
trace,P2,Sharp-turn transition,7,185,185.0,1.85,0.0,0.0,0.0,0.0,0.2751224685440556,5.530830766245664e-05,1.69250050096029e-05,1,0.0002010315913314,0,0.46200120332437483,5.530830766245664e-05
trace,P2,Sharp-turn transition,7,186,186.0,1.86,0.0,0.0,0.0,0.0,0.2826422675208808,6.048477371187266e-05,1.58993193491585e-05,1,0.0002139976240722,0,0.44778337983484345,6.048477371187266e-05
trace,P2,Sharp-turn transition,7,187,187.0,1.87,0.0,0.0,0.0,0.0,0.34748173838502217,7.660439014008079e-05,1.54334494864627e-05,1,0.0002204558734398,0,0.4411743009200156,7.660439014008079e-05
trace,P2,Sharp-turn transition,7,188,188.0,1.88,0.0,0.0,0.0,0.0,0.38012073815597486,8.782357318441999e-05,1.47261948198616e-05,1,0.0002310412570765,0,0.4309471119747856,8.782357318441999e-05
trace,P2,Sharp-turn transition,7,189,189.0,1.89,0.0,0.0,0.0,0.0,0.41229642559617624,9.834371528973873e-05,1.42639493246086e-05,1,0.00023852672297,0,0.42412961413075434,9.834371528973873e-05
trace,P2,Sharp-turn transition,7,190,190.0,1.9,0.0,0.0,0.0,0.0,0.4442946511080646,0.00011001613565662901,1.37400267246911e-05,1,0.0002476197617555,0,0.4162674882365596,0.00011001613565662901
trace,P2,Sharp-turn transition,7,191,191.0,1.91,0.0,0.0,0.0,0.0,0.42546853409649527,0.00010771757209657472,1.34385173696583e-05,1,0.0002531740033967,0,0.41167489391356105,0.00010771757209657472
trace,P2,Sharp-turn transition,7,192,192.0,1.92,0.0,0.0,0.0,0.0,0.4220433680777518,0.00010914536643106518,1.31558793155425e-05,1,0.000258611732079,0,0.40732272842271816,0.00010914536643106518
trace,P2,Sharp-turn transition,7,193,193.0,1.93,0.0,0.0,0.0,0.0,0.4088587772061809,0.00010838528503027324,1.28341848493191e-05,1,0.0002650922300626,0,0.4023118722441818,0.00010838528503027324
trace,P2,Sharp-turn transition,7,194,194.0,1.94,0.0,0.0,0.0,0.0,0.39626064176654674,0.00010532585199049438,1.28000285756162e-05,1,0.0002657994281767,0,0.40177616898400237,0.00010532585199049438
trace,P2,Sharp-turn transition,7,195,195.0,1.95,0.0,0.0,0.0,0.0,0.34248114960488957,9.262123161721534e-05,1.25802446138746e-05,1,0.0002704418381101,0,0.3983118679113877,9.262123161721534e-05
trace,P2,Sharp-turn transition,7,196,196.0,1.96,0.0,0.0,0.0,0.0,0.30132066109959327,8.245131988521416e-05,1.24334850871495e-05,1,0.0002736331441207,0,0.3959817245000815,8.245131988521416e-05
trace,P2,Sharp-turn transition,7,197,197.0,1.97,0.0,0.0,0.0,0.0,0.32466756517107354,8.99853739508345e-05,1.22751561072825e-05,1,0.0002771615757287,0,0.39345241533829267,8.99853739508345e-05
trace,P2,Sharp-turn transition,7,198,198.0,1.98,0.0,0.0,0.0,0.0,0.34068786354735997,9.4876893597666e-05,1.22167497028131e-05,1,0.0002784862736517,0,0.3925152565201171,9.4876893597666e-05
trace,P2,Sharp-turn transition,7,199,199.0,1.99,0.0,0.0,0.0,0.0,0.37269652044028384,0.00010367849393438282,1.22299944341897e-05,1,0.0002781847649446,0,0.3927279706613994,0.00010367849393438282
trace,P2,Sharp-turn transition,7,200,200.0,2.0,0.0,0.0,0.0,0.0,0.37196057659097737,0.00010456854504632514,1.21019169839578e-05,1,0.0002811280324509,0,0.3906661553056803,0.00010456854504632514
trace,P2,Sharp-turn transition,7,201,201.0,2.01,0.0,0.0,0.0,0.0,0.36576374041682774,0.00010401578845927737,1.19635011168849e-05,1,0.0002843797155528,0,0.3884256051315927,0.00010401578845927737
trace,P2,Sharp-turn transition,7,202,202.0,2.02,0.0,0.0,0.0,0.0,0.3421821639766514,9.780617373689535e-05,1.19027518325238e-05,1,0.0002858307183526,0,0.38743815970141865,9.780617373689535e-05
trace,P2,Sharp-turn transition,7,203,203.0,2.03,0.0,0.0,0.0,0.0,0.2927375588341196,8.312620298594431e-05,1.19811248873236e-05,1,0.0002839615227953,0,0.3887116001928331,8.312620298594431e-05
trace,P2,Sharp-turn transition,7,204,204.0,2.04,0.0,0.0,0.0,0.0,0.2713300108859738,7.70703937744573e-05,1.19775311484494e-05,1,0.0002840466984201,0,0.38865329879085836,7.70703937744573e-05
trace,P2,Sharp-turn transition,7,205,205.0,2.05,0.0,0.0,0.0,0.0,0.27006939477038083,7.713596443235995e-05,1.19117297159058e-05,1,0.0002856153489659,0,0.38758424856404877,7.713596443235995e-05
trace,P2,Sharp-turn transition,7,206,206.0,2.06,0.0,0.0,0.0,0.0,0.24756104482847674,7.13418326014555e-05,1.18057424727564e-05,1,0.0002881787506224,0,0.38585608762057294,7.13418326014555e-05
trace,P2,Sharp-turn transition,7,207,207.0,2.07,0.0,0.0,0.0,0.0,0.24715922788400702,7.177775177854809e-05,1.17149723645331e-05,1,0.0002904109726877,0,0.38436987101503517,7.177775177854809e-05
trace,P2,Sharp-turn transition,7,208,208.0,2.08,0.0,0.0,0.0,0.0,0.29044984895327186,8.490732481797049e-05,1.16380294872436e-05,1,0.0002923304147823,0,0.3831055383420828,8.490732481797049e-05
trace,P2,Sharp-turn transition,7,209,209.0,2.09,0.0,0.0,0.0,0.0,0.3113548589044536,9.062297259314478e-05,1.16888383261202e-05,1,0.0002910600878753,0,0.38394090092653904,9.062297259314478e-05
trace,P2,Sharp-turn transition,7,210,210.0,2.1,0.0,0.0,0.0,0.0,0.3310654838016989,9.631640409226589e-05,1.16941243968968e-05,1,0.0002909285588646,0,0.38402770636074085,9.631640409226589e-05
trace,P2,Sharp-turn transition,7,211,211.0,2.11,0.0,0.0,0.0,0.0,0.31441829411312866,9.192904190410388e-05,1.16361284972267e-05,1,0.0002923781587308,0,0.3830742482707319,9.192904190410388e-05
trace,P2,Sharp-turn transition,7,212,212.0,2.12,0.0,0.0,0.0,0.0,0.2996492644341465,8.807716021664743e-05,1.15745115218372e-05,1,0.0002939341779562,0,0.38205865244620896,8.807716021664743e-05
trace,P2,Sharp-turn transition,7,213,213.0,2.13,0.0,0.0,0.0,0.0,0.29176167703384964,8.345366623563428e-05,1.18943035417133e-05,1,0.0002860336802422,0,0.38730063808857185,8.345366623563428e-05
trace,P2,Sharp-turn transition,7,214,214.0,2.14,0.0,0.0,0.0,0.0,0.27875715376205173,8.0208167444952e-05,1.18239580437968e-05,1,0.0002877349203867,0,0.3861536495869488,8.0208167444952e-05
trace,P2,Sharp-turn transition,7,215,215.0,2.15,0.0,0.0,0.0,0.0,0.26448475043322067,7.476835522295478e-05,1.20348436290251e-05,1,0.000282694390132,0,0.3895820420282547,7.476835522295478e-05
trace,P2,Sharp-turn transition,7,216,216.0,2.16,0.0,0.0,0.0,0.0,0.2027574337632827,5.794566383986418e-05,1.19045269180881e-05,1,0.0002857881102772,0,0.38746704840946755,5.794566383986418e-05
trace,P2,Sharp-turn transition,7,217,217.0,2.17,0.0,0.0,0.0,0.0,0.17283348898192882,4.98455677336278e-05,1.17965907407238e-05,1,0.0002884022536791,0,0.3857065021056771,4.98455677336278e-05
trace,P2,Sharp-turn transition,7,218,218.0,2.18,0.0,0.0,0.0,0.0,0.12815956891640795,3.724058795273912e-05,1.17081620679881e-05,1,0.0002905798471983,0,0.3842581313852507,3.724058795273912e-05
trace,P2,Sharp-turn transition,7,219,219.0,2.19,0.0,0.0,0.0,0.0,0.11538900410063391,3.366540911516116e-05,1.16609580812582e-05,1,0.0002917557819096,0,0.38348273918816594,3.366540911516116e-05
trace,P2,Sharp-turn transition,7,220,220.0,2.2,0.0,0.0,0.0,0.0,0.07914593416545156,2.2845160151033123e-05,1.17866248037404e-05,1,0.0002886460358566,0,0.38554354235851634,2.2845160151033123e-05
trace,P2,Sharp-turn transition,7,221,221.0,2.21,0.0,0.0,0.0,0.0,0.0690062540523221,1.9959943516329366e-05,1.17620748748513e-05,1,0.0002892483266979,0,0.3851418158059278,1.9959943516329366e-05
trace,P2,Sharp-turn transition,7,222,222.0,2.22,0.0,0.0,0.0,0.0,0.07345303915203417,2.1344786377920993e-05,1.17077157210023e-05,1,0.0002905909220956,0,0.38425080683284113,2.1344786377920993e-05
trace,P2,Sharp-turn transition,7,223,223.0,2.23,0.0,0.0,0.0,0.0,0.059279234650326106,1.7332120287307132e-05,1.16360164750558e-05,1,0.0002923809726887,0,0.38307240431927503,1.7332120287307132e-05
trace,P2,Sharp-turn transition,7,224,224.0,2.24,0.0,0.0,0.0,0.0,0.0938947521662362,2.7330750065979458e-05,1.16880959771025e-05,1,0.0002910785686679,0,0.3839287088391746,2.7330750065979458e-05
trace,P2,Sharp-turn transition,7,225,225.0,2.25,0.0,0.0,0.0,0.0,0.1055028394911462,3.08765928244551e-05,1.16248695990354e-05,1,0.0002926612494353,0,0.38288887571490565,3.08765928244551e-05
trace,P2,Sharp-turn transition,7,226,226.0,2.26,0.0,0.0,0.0,0.0,0.13602555937447347,4.0021714762454426e-05,1.15631846907972e-05,1,0.0002942220193506,0,0.381871665157744,4.0021714762454426e-05
trace,P2,Sharp-turn transition,7,227,227.0,2.27,0.0,0.0,0.0,0.0,0.13618071522317107,3.9745155281168904e-05,1.16569537886921e-05,1,0.0002918559739977,0,0.3834168908710577,3.9745155281168904e-05
trace,P2,Sharp-turn transition,7,228,228.0,2.28,0.0,0.0,0.0,0.0,0.11741191685918399,3.4463847545810707e-05,1.15919054509973e-05,1,0.0002935293832835,0,0.38234561947362866,3.4463847545810707e-05
trace,P2,Sharp-turn transition,7,229,229.0,2.29,0.0,0.0,0.0,0.0,0.10498351430904987,3.097123699517014e-05,1.15338342926377e-05,1,0.0002950104804454,0,0.381386711962556,3.097123699517014e-05
trace,P2,Sharp-turn transition,7,230,230.0,2.3,0.0,0.0,0.0,0.0,0.07623153203232526,2.257919289998391e-05,1.14877166616601e-05,1,0.0002961923012436,0,0.38062346756632737,2.257919289998391e-05
trace,P2,Sharp-turn transition,7,231,231.0,2.31,0.0,0.0,0.0,0.0,0.08766755230848393,2.558903120882214e-05,1.16571315368113e-05,1,0.0002918871410801,0,0.3834198140777831,2.558903120882214e-05
trace,P2,Sharp-turn transition,7,232,232.0,2.32,0.0,0.0,0.0,0.0,0.0985166772010297,2.8110792934274847e-05,1.19245989548585e-05,1,0.0002853404492816,0,0.38779356190224157,2.8110792934274847e-05
trace,P2,Sharp-turn transition,7,233,233.0,2.33,0.0,0.0,0.0,0.0,0.10181763040478586,2.9324581574654418e-05,1.18139493663682e-05,1,0.0002880108430933,0,0.3859901804029992,2.9324581574654418e-05
trace,P2,Sharp-turn transition,7,234,234.0,2.34,0.0,0.0,0.0,0.0,0.15368965063624654,4.440809863489168e-05,1.17756319037883e-05,1,0.000288946578062,0,0.38536371011949994,4.440809863489168e-05
trace,P2,Sharp-turn transition,7,235,235.0,2.35,0.0,0.0,0.0,0.0,0.1851670221682218,5.336567177030836e-05,1.18059859102111e-05,1,0.0002882028945836,0,0.38586006582608806,5.336567177030836e-05
trace,P2,Sharp-turn transition,7,236,236.0,2.36,0.0,0.0,0.0,0.0,0.21216876794614858,5.919026095373988e-05,1.21964786697797e-05,1,0.0002789772572406,0,0.3921894745705863,5.919026095373988e-05
trace,P2,Sharp-turn transition,7,237,237.0,2.37,0.0,0.0,0.0,0.0,0.23104205876258935,6.451489838787268e-05,1.21852091142337e-05,1,0.0002792344334767,0,0.39200824100986875,6.451489838787268e-05
trace,P2,Sharp-turn transition,7,238,238.0,2.38,0.0,0.0,0.0,0.0,0.25014566111378533,7.050504540911046e-05,1.20718147388963e-05,1,0.0002818559598242,0,0.3901799823148593,7.050504540911046e-05
trace,P2,Sharp-turn transition,7,239,239.0,2.39,0.0,0.0,0.0,0.0,0.25868972628711023,7.373811087506436e-05,1.19367099616571e-05,1,0.0002850446051082,0,0.38799043974234965,7.373811087506436e-05
trace,P2,Sharp-turn transition,7,240,240.0,2.4,0.0,0.0,0.0,0.0,0.2845299443967856,8.08073353391359e-05,1.1980483251086e-05,1,0.0002840029210649,0,0.38870119153795574,8.08073353391359e-05
trace,P2,Sharp-turn transition,7,241,241.0,2.41,0.0,0.0,0.0,0.0,0.27299905146062836,7.832714164434927e-05,1.18588892668909e-05,1,0.000286913603638,0,0.3867236309544785,7.832714164434927e-05
trace,P2,Sharp-turn transition,7,242,242.0,2.42,0.0,0.0,0.0,0.0,0.26965737236984616,7.663303080342834e-05,1.19726976075906e-05,1,0.000284186670403,0,0.38857487022576886,7.663303080342834e-05
trace,P2,Sharp-turn transition,7,243,243.0,2.43,0.0,0.0,0.0,0.0,0.2581890436458771,7.405308966692431e-05,1.18628416866367e-05,1,0.0002868173204456,0,0.3867880706648498,7.405308966692431e-05
trace,P2,Sharp-turn transition,7,244,244.0,2.44,0.0,0.0,0.0,0.0,0.2610561838056905,7.4428091855406e-05,1.19341512922874e-05,1,0.0002851037304322,0,0.3879488540599484,7.4428091855406e-05
trace,P2,Sharp-turn transition,7,245,245.0,2.45,0.0,0.0,0.0,0.0,0.29099005845218023,8.304605570665122e-05,1.19221091376248e-05,1,0.0002853913846692,0,0.38775307477547943,8.304605570665122e-05
trace,P2,Sharp-turn transition,7,246,246.0,2.46,0.0,0.0,0.0,0.0,0.3044294783258903,8.746898893258164e-05,1.1842010766939e-05,1,0.0002873210223056,0,0.3864483252812321,8.746898893258164e-05
trace,P2,Sharp-turn transition,7,247,247.0,2.47,0.0,0.0,0.0,0.0,0.2928329737080408,8.45542978660994e-05,1.17835532042641e-05,1,0.0002887458225602,0,0.3854933026789799,8.45542978660994e-05
trace,P2,Sharp-turn transition,7,248,248.0,2.48,0.0,0.0,0.0,0.0,0.26683769506641664,7.763177337098297e-05,1.16949547320248e-05,1,0.0002909325586539,0,0.3840413399609903,7.763177337098297e-05
trace,P2,Sharp-turn transition,7,249,249.0,2.49,0.0,0.0,0.0,0.0,0.24455960727248888,7.095835735149037e-05,1.17266032657597e-05,1,0.0002901474946859,0,0.3845606294220675,7.095835735149037e-05
trace,P2,Sharp-turn transition,7,250,250.0,2.5,0.0,0.0,0.0,0.0,0.22627092151318798,6.598205182249197e-05,1.16679161856902e-05,1,0.0002916064131494,0,0.38359713437769766,6.598205182249197e-05
trace,P2,Sharp-turn transition,7,251,251.0,2.51,0.0,0.0,0.0,0.0,0.23304230507177764,6.812974810563211e-05,1.16382594102311e-05,1,0.0002923492714537,0,0.38310932267408454,6.812974810563211e-05
trace,P2,Sharp-turn transition,7,252,252.0,2.52,0.0,0.0,0.0,0.0,0.19471975558599883,5.593234827820428e-05,1.18451149746012e-05,1,0.0002872453701982,0,0.38649897281360274,5.593234827820428e-05
trace,P2,Sharp-turn transition,7,253,253.0,2.53,0.0,0.0,0.0,0.0,0.12975732243312896,3.644549929211257e-05,1.21138755701794e-05,1,0.0002808743168301,0,0.3908591272686035,3.644549929211257e-05
trace,P2,Sharp-turn transition,7,254,254.0,2.54,0.0,0.0,0.0,0.0,0.06900918164327616,1.9564233276706197e-05,1.20015722604277e-05,1,0.0002835018878768,0,0.38904315265348777,1.9564233276706197e-05
trace,P2,Sharp-turn transition,7,255,255.0,2.55,0.0,0.0,0.0,0.0,-0.0014972655325582605,-4.268987312193841e-07,1.19334897312561e-05,1,0.0002851189197483,0,0.387938101079086,4.268987312193841e-07
trace,P2,Sharp-turn transition,7,256,256.0,2.56,0.0,0.0,0.0,0.0,-0.0388827024609741,-1.1177484399834824e-05,1.18360027503598e-05,1,0.0002874667575139,0,0.38635028101518015,1.1177484399834824e-05
trace,P2,Sharp-turn transition,7,257,257.0,2.57,0.0,0.0,0.0,0.0,-0.09555993555951234,-2.7698266021219167e-05,1.1738568124399e-05,1,0.0002898522886086,0,0.3847567663761671,2.7698266021219167e-05
trace,P2,Sharp-turn transition,7,258,258.0,2.58,0.0,0.0,0.0,0.0,-0.11241750173634714,-3.2134791531961687e-05,1.19028866512238e-05,1,0.0002858522119387,0,0.3874403538898655,3.2134791531961687e-05
trace,P2,Sharp-turn transition,7,259,259.0,2.59,0.0,0.0,0.0,0.0,-0.12015233063066849,-3.441905380504433e-05,1.18775569448662e-05,1,0.000286461807477,0,0.3870278918865049,3.441905380504433e-05
trace,P2,Sharp-turn transition,7,260,260.0,2.6,0.0,0.0,0.0,0.0,-0.13430032992679225,-3.727654344581963e-05,1.22585604022191e-05,1,0.0002775610712657,0,0.3931863564528314,3.727654344581963e-05
trace,P2,Sharp-turn transition,7,261,261.0,2.61,0.0,0.0,0.0,0.0,-0.14472790400931793,-4.0705625893934836e-05,1.20974718205318e-05,1,0.0002812562385434,0,0.39059440078932695,4.0705625893934836e-05
trace,P2,Sharp-turn transition,7,262,262.0,2.62,0.0,0.0,0.0,0.0,-0.17638548224277983,-5.0010868420868125e-05,1.20003689383238e-05,1,0.0002835316590966,0,0.38902364871059353,5.0010868420868125e-05
