sample_index,t_s,theta_true_deg,theta_sched_deg,theta_tcn_deg,theta_imu_deg,theta_fused_deg,K_imu_eff,imu_valid,fallback_exact,delta_fused_vs_mtcn_deg
23699,236.99,0.47894656349566866,0.28874539270852567,0.0,0.40977485955465076,1.1445749310298217e-06,2.79317997271417e-06,1.0,0.0,-1.1445749310556863e-06
23700,237.0,0.47314519799726756,0.2817028221546632,0.0,0.48977485955465283,1.3680215015627135e-06,2.79316399132172e-06,1.0,0.0,-1.3680215015798858e-06
23701,237.01,0.4674776513427455,0.27544275944012653,0.0,0.5697748595546491,1.5914968162453194e-06,2.79320294596582e-06,1.0,0.0,-1.591496816222282e-06
23702,237.02,0.46181010468820044,0.26918269672556683,0.0,0.649774859554657,1.814928821872838e-06,2.7931656560501e-06,1.0,0.0,-1.8149288218971549e-06
23703,237.03,0.4561425580336784,0.2629226340110244,0.0,0.7297748595546533,2.0383837751845337e-06,2.79316798666983e-06,1.0,0.0,-2.0383837751603018e-06
23704,237.04,0.45047501137915635,0.2566625712964819,0.0,0.7686082012908694,1.905292987029409e-05,2.47888714149743e-05,1.0,0.0,-1.9052929870311264e-05
23705,237.05,0.4448074647246171,0.25040250858192226,0.0,0.8417644766756268,3.7070285304217435e-05,4.40387855883618e-05,1.0,0.0,-3.707028530419709e-05
23706,237.06,0.4392775603095094,0.24483800839122036,0.0,0.7617644766756247,2.127707743499514e-06,2.79313069675411e-06,1.0,0.0,-2.1277077434933567e-06
23707,237.07,0.43374765589440173,0.2392735082005185,0.0,0.8417644766756268,2.3511708110227747e-06,2.79314567930953e-06,1.0,0.0,-2.3511708110435237e-06
23708,237.08,0.42821775147928265,0.23370900800979943,0.0,0.8012315410971599,1.994752593656232e-05,2.48960817359328e-05,1.0,0.0,-1.9947525936536703e-05
23709,237.09,0.42268784706417495,0.22814450781909754,0.0,0.7212315410971636,2.0144814700977483e-06,2.79311338357895e-06,1.0,0.0,-2.0144814700806535e-06
23710,237.1,0.4171579426490673,0.22258000762838995,0.0,0.6412315410971615,1.7910580188437169e-06,2.79315333706008e-06,1.0,0.0,-1.7910580188407188e-06
23711,237.11,0.41176950386890376,0.21763378523664031,0.0,0.5612315410971594,1.5675715565693785e-06,2.79309240800135e-06,1.0,0.0,-1.5675715565599546e-06
23712,237.12,0.4063810650887517,0.2126875628448964,0.0,0.4812315410971573,1.344118235642722e-06,2.79308008901133e-06,1.0,0.0,-1.3441182356577208e-06
23713,237.13,0.40099262630860544,0.20774134045315823,0.0,0.5612315410971594,1.5675609055713282e-06,2.79307343009781e-06,1.0,0.0,-1.5675609055798567e-06
23714,237.14,0.3956041875284362,0.2027951180614086,0.0,0.4812315410971573,1.3441191969864846e-06,2.79308208668539e-06,1.0,0.0,-1.3441191969998378e-06
23715,237.15,0.39021574874828985,0.19784889566967043,0.0,0.5612315410971594,1.5675511888713527e-06,2.79305611692265e-06,1.0,0.0,-1.567551188852434e-06
23716,237.16,0.3849725989986347,0.19345225354368092,0.0,0.5676560155735068,1.5111691363720403e-05,2.66212124052854e-05,1.0,0.0,-1.5111691363700608e-05
23717,237.17,0.37972944924896795,0.18905561141767996,0.0,0.6476560155735088,1.808928814245845e-06,2.79303946963884e-06,1.0,0.0,-1.8089288142397741e-06
23718,237.18,0.3744862994993128,0.18465896929169048,0.0,0.7276560155735109,2.032370760467329e-06,2.79303780491046e-06,1.0,0.0,-2.0323707604630314e-06
23719,237.19,0.36924314974965755,0.18026232716570673,0.0,0.6476560155735088,1.8089268735374106e-06,2.79303647312776e-06,1.0,0.0,-1.808926873514416e-06
23720,237.2,0.3639999999999909,0.17586568503970576,0.0,0.5842740578704935,1.484956595961998e-05,2.54154120991477e-05,1.0,0.0,-1.4849565959595967e-05
23721,237.21,0.35890596267636793,0.17195755870549354,0.0,0.5042740578704914,1.40845432502163e-06,2.79303347661667e-06,1.0,0.0,-1.4084543250025838e-06
23722,237.22,0.35381192535275074,0.16804943237127554,0.0,0.5842740578704935,1.631892139862928e-06,2.79302515297476e-06,1.0,0.0,-1.631892139863922e-06
23723,237.23,0.34871788802911635,0.16414130603705182,0.0,0.5042740578704914,1.4084566755637671e-06,2.79303813785614e-06,1.0,0.0,-1.4084566755667716e-06
23724,237.24,0.34362385070549917,0.1602331797028396,0.0,0.46081932716825463,1.0306507219860281e-05,2.23656140535468e-05,1.0,0.0,-1.0306507219837169e-05
23725,237.25,0.3385298133818819,0.15632505336862734,0.0,0.5408193271682509,1.5105237846303887e-06,2.79302848243153e-06,1.0,0.0,-1.5105237846091413e-06
23726,237.26,0.33358871187983824,0.15285116329377074,0.0,0.46081932716825463,1.287079358046632e-06,2.79302382119206e-06,1.0,0.0,-1.2870793580366247e-06
23727,237.27,0.32864761037778306,0.1493772732189084,0.0,0.3808193271682525,1.063641509700017e-06,2.7930344754537e-06,1.0,0.0,-1.0636415097020624e-06
23728,237.28,0.3237065088757394,0.1459033831440518,0.0,0.30081932716825044,8.401949457169381e-07,2.793021823518e-06,1.0,0.0,-8.401949457281788e-07
23729,237.29,0.3187654073736957,0.14242949306920094,0.0,0.278038836361683,6.20787100565361e-06,2.23273521314056e-05,1.0,0.0,-6.2078710056368e-06
23730,237.3,0.3138243058716348,0.13895560299433288,0.0,0.3580388363616851,1.0000157671693745e-06,2.79303713901911e-06,1.0,0.0,-1.0000157671941068e-06
23731,237.31,0.30903996358670577,0.1358677007055746,0.0,0.38784003732236144,8.275980017630639e-06,2.13386427939923e-05,1.0,0.0,-8.27598001762464e-06
23732,237.32,0.30425562130177675,0.1327797984168164,0.0,0.3247220260050058,1.4802801902251929e-05,4.55860727538807e-05,1.0,0.0,-1.4802801902247253e-05
23733,237.33,0.2994712790168305,0.12969189612804669,0.0,0.3007397564123422,2.0903106086680046e-05,6.95056295051985e-05,1.0,0.0,-2.090310608665602e-05
23734,237.34,0.29468693673190155,0.12660399383928844,0.0,0.32666174076342835,3.030628626074563e-05,9.27757446890405e-05,1.0,0.0,-3.0306286260772808e-05
23735,237.35,0.2899025944469725,0.12351609155053021,0.0,0.30842356850251706,3.480785862019081e-05,0.0001128573240663,1.0,0.0,-3.480785862020053e-05
23736,237.36,0.2852788347746822,0.12077128951606252,0.0,0.3134769957203339,4.198317441358237e-05,0.0001339274491804,1.0,0.0,-4.198317441356236e-05
23737,237.37,0.28065507510240906,0.11802648748161203,0.0,0.3296531450286718,5.043971783572056e-05,0.0001530084532678,1.0,0.0,-5.043971783569301e-05
23738,237.38,0.2760313154301302,0.1152816854471558,0.0,0.38657183057829253,6.589250483910106e-05,0.0001704534568401,1.0,0.0,-6.589250483912679e-05
23739,237.39,0.27140755575783987,0.11253688341269384,0.0,0.4484201381317035,8.378276009771656e-05,0.0001868398695178,1.0,0.0,-8.378276009773922e-05
23740,237.4,0.2667837960855668,0.10979208137823761,0.0,0.44748324715611737,8.953176403506912e-05,0.0002000784713261,1.0,0.0,-8.9531764035089e-05
23741,237.41,0.262324442421485,0.10735225734761175,0.0,0.4633687392752858,9.902934512472409e-05,0.0002137160682863,1.0,0.0,-9.902934512473482e-05
23742,237.42,0.25786508875738606,0.10491243331698018,0.0,0.5014722881492355,0.00011301432321527023,0.0002253650418697,1.0,0.0,-0.00011301432321525473
23743,237.43,0.2534057350933043,0.10247260928636007,0.0,0.5194437064262792,0.00012215886131416922,0.0002351724735575,1.0,0.0,-0.00012215886131416998
23744,237.44,0.24894638142922254,0.10003278525573421,0.0,0.5237127073089586,0.0001280973494664045,0.0002445946941494,1.0,0.0,-0.00012809734946639395
23745,237.45,0.24448702776512357,0.09759296122510264,0.0,0.5217630901279472,0.0001302317796038621,0.0002495994486155,1.0,0.0,-0.00013023177960386212
23746,237.46,0.24019590350477438,0.09542422875343012,0.0,0.5781397370501692,0.00014874411569166574,0.0002572805606661,1.0,0.0,-0.0001487441156916569
23747,237.47,0.2359047792444194,0.09325549628176334,0.0,0.6562398967271714,0.0001732277973633036,0.0002639702313547,1.0,0.0,-0.00017322779736331229
23748,237.48,0.23161365498405875,0.09108676381009083,0.0,0.6726511067477338,0.0001797684359838721,0.0002672536091601,1.0,0.0,-0.0001797684359838847
23749,237.49,0.22732253072370956,0.08891803133842405,0.0,0.6903470708718142,0.0001880417770505638,0.0002723873034082,1.0,0.0,-0.00018804177705056269
23750,237.5,0.22303140646335462,0.08674929886675728,0.0,0.6860432453247625,0.00018931467517544908,0.0002759515183125,1.0,0.0,-0.00018931467517543932
23751,237.51,0.2189123350022792,0.08482153666971885,0.0,0.6524470546696595,0.00017842110160712457,0.0002734644908428,1.0,0.0,-0.00017842110160712354
23752,237.52,0.21479326354118655,0.08289377447267471,0.0,0.6187062981397153,0.00017027242991884292,0.000275207203209,1.0,0.0,-0.0001702724299188496
23753,237.53,0.21067419208010535,0.08096601227564203,0.0,0.5601297068750878,0.00015604867374398814,0.0002785938182328,1.0,0.0,-0.000156048673743997
23754,237.54,0.20655512061902417,0.07903825007860361,0.0,0.5348601823064918,0.00015096139842503655,0.0002822446004001,1.0,0.0,-0.00015096139842504797
23755,237.55,0.20243604915793728,0.07711048788155947,0.0,0.4829709626812344,0.00013774689918845872,0.000285207413762,1.0,0.0,-0.00013774689918846783
23756,237.56,0.19849285389166535,0.075396921484192,0.0,0.444548975594956,0.00012783233115870558,0.0002875551135566,1.0,0.0,-0.00012783233115870596
23757,237.57,0.19454965862539914,0.07368335508683024,0.0,0.4242527412990702,0.00012270892838263495,0.0002892354401927,1.0,0.0,-0.00012270892838264769
23758,237.58,0.1906064633591157,0.07196978868945703,0.0,0.3877134167114381,0.00011281084119976275,0.000290964501968,1.0,0.0,-0.00011281084119976748
23759,237.59,0.1866632680928495,0.07025622229208955,0.0,0.3702337672124454,0.00010833928200136094,0.0002926239894785,1.0,0.0,-0.00010833928200135179
23760,237.6,0.18272007282658326,0.0685426558947278,0.0,0.32834767884329363,9.632127634950176e-05,0.0002933514763643,1.0,0.0,-9.632127634950916e-05
23761,237.61,0.17895657715065028,0.06701948576372685,0.0,0.3368070606246562,9.660461242526393e-05,0.0002868247840353,1.0,0.0,-9.660461242527729e-05
23762,237.62,0.1751930814747345,0.06549631563273163,0.0,0.3595985286755046,0.00010132569873423491,0.0002817745086651,1.0,0.0,-0.00010132569873422259
23763,237.63,0.17142958579881298,0.06397314550174213,0.0,0.3386853579718382,9.617994175330787e-05,0.0002839802178909,1.0,0.0,-9.617994175331601e-05
23764,237.64,0.16766609012288575,0.06244997537074118,0.0,0.3152389954316411,9.041512861353778e-05,0.000286814543644,1.0,0.0,-9.041512861354684e-05
23765,237.65,0.16390259444696995,0.060926805239751684,0.0,0.27070129853328956,7.797469175557608e-05,0.0002880469808532,1.0,0.0,-7.797469175557792e-05
23766,237.66,0.16032262175694006,0.05957287623442514,0.0,0.24518051092524193,7.072786064046158e-05,0.0002884726048312,1.0,0.0,-7.072786064046821e-05
23767,237.67,0.1567426490668987,0.05821894722909286,0.0,0.2061053518397391,5.9382579726693146e-05,0.000288117601977,1.0,0.0,-5.938257972668004e-05
23768,237.68,0.15316267637687453,0.05686501822376632,0.0,0.17174011920726912,4.9449374645942166e-05,0.0002879314098196,1.0,0.0,-4.9449374645932354e-05
23769,237.69,0.14958270368684465,0.05551108921843979,0.0,0.14327277333147706,4.1572761420150964e-05,0.0002901651196767,1.0,0.0,-4.157276142013888e-05
23770,237.7,0.1460027309968033,0.05415716021311324,0.0,0.14141003388532666,4.1293636344733396e-05,0.0002920134817181,1.0,0.0,-4.1293636344724716e-05
23771,237.71,0.14261010468820623,0.052953667763932184,0.0,0.15142567340299679,4.444861473523194e-05,0.0002935342055038,1.0,0.0,-4.4448614735237424e-05
23772,237.72,0.13921747837960916,0.05175017531475112,0.0,0.14696756567135297,4.321076465140872e-05,0.0002940156520523,1.0,0.0,-4.321076465141349e-05
23773,237.73,0.1358248520709949,0.05054668286557007,0.0,0.1448369457413078,4.267877563078929e-05,0.0002946677411094,1.0,0.0,-4.2678775630800025e-05
23774,237.74,0.13243222576239785,0.04934319041638901,0.0,0.15178622707638015,4.4493186484674466e-05,0.0002931305912379,1.0,0.0,-4.44931864846676e-05
23775,237.75,0.12903959945380078,0.048139697967207955,0.0,0.1818022589766638,5.3251572093321544e-05,0.0002929092982291,1.0,0.0,-5.325157209332132e-05
23776,237.76,0.12583814292216627,0.04706992690127496,0.0,0.22648180846765195,6.669024051889447e-05,0.0002944617979258,1.0,0.0,-6.669024051889072e-05
23777,237.77,0.12263668639052604,0.046000155835330514,0.0,0.21804307347259566,6.448543825059986e-05,0.0002957463276571,1.0,0.0,-6.448543825060549e-05
23778,237.78,0.11943522985889729,0.04493038476939753,0.0,0.21379255301193012,6.330444358984478e-05,0.0002961021920455,1.0,0.0,-6.330444358984555e-05
23779,237.79,0.1162337733272628,0.043860613703458805,0.0,0.22813477302795682,6.644627339645125e-05,0.0002912588577117,1.0,0.0,-6.644627339645603e-05
23780,237.8,0.11303231679562256,0.04279084263752009,0.0,0.2640430787421463,7.730157733050894e-05,0.0002927612331243,1.0,0.0,-7.730157733050469e-05
23781,237.81,0.11002585343650327,0.04183993502335298,0.0,0.2696535410375675,7.907258529978583e-05,0.0002932377041871,1.0,0.0,-7.907258529978034e-05
23782,237.82,0.10701939007737828,0.04088902740918586,0.0,0.26679631006478594,7.861258711777368e-05,0.0002946539519181,1.0,0.0,-7.861258711777674e-05
23783,237.83,0.10401292671824755,0.03993811979501875,0.0,0.31253646049392647,9.248172499170972e-05,0.0002959069954447,1.0,0.0,-9.248172499171092e-05
23784,237.84,0.10100646335912254,0.03898721218085163,0.0,0.3034895610564894,9.014861985752485e-05,0.0002970402657136,1.0,0.0,-9.014861985752465e-05
23785,237.85,0.09799999999999753,0.038036304566684526,0.0,0.33715220654725025,0.00010025889621511685,0.0002973698355465,1.0,0.0,-0.00010025889621512185
23786,237.86,0.0951923532089175,0.03719105335409281,0.0,0.33656603309330685,0.00010027000243129861,0.0002979207423569,1.0,0.0,-0.00010027000243130468
23787,237.87,0.09238470641783747,0.03634580214150109,0.0,0.3263397464332309,9.686046600737157e-05,0.0002968086696947,1.0,0.0,-9.686046600737575e-05
23788,237.88,0.08957705962676316,0.03550055092890365,0.0,0.2936830640497426,8.723362981216547e-05,0.0002970332323875,1.0,0.0,-8.723362981216676e-05
23789,237.89,0.08676941283567739,0.03465529971631193,0.0,0.2775145620354982,8.26846960661047e-05,0.0002979472336861,1.0,0.0,-8.268469606610707e-05
23790,237.9,0.08396176604460309,0.033810048503720214,0.0,0.29033613669798064,8.654575826047048e-05,0.0002980881375799,1.0,0.0,-8.654575826047561e-05
23791,237.91,0.08135675921711495,0.033058714092524394,0.0,0.3102554226750789,9.269730843477357e-05,0.0002987773997163,1.0,0.0,-9.269730843478041e-05
23792,237.92,0.07875175238961535,0.032307379681328574,0.0,0.2813078308726044,8.422105296586214e-05,0.0002993910717117,1.0,0.0,-8.422105296586324e-05
23793,237.93,0.0761467455621272,0.031556045270138486,0.0,0.2558063906057311,7.599833587514291e-05,0.0002970931871372,1.0,0.0,-7.599833587514093e-05
23794,237.94,0.07354173873463334,0.030804710858942666,0.0,0.24850772886775016,7.395100015202195e-05,0.0002975802824683,1.0,0.0,-7.395100015201994e-05
23795,237.95,0.07093673190713945,0.030053376447746846,0.0,0.22658752864485016,6.760686712500787e-05,0.0002983697625784,1.0,0.0,-6.760686712500852e-05
23796,237.96,0.06853818843877295,0.02938552363779819,0.0,0.2270466712469204,6.777058615157176e-05,0.0002984874685868,1.0,0.0,-6.77705861515665e-05
23797,237.97,0.06613964497041218,0.028717670827849533,0.0,0.1973323332027549,5.83894264366338e-05,0.000295893863357,1.0,0.0,-5.8389426436628034e-05
23798,237.98,0.06374110150203995,0.028049818017900876,0.0,0.21624100149390962,6.394495296606855e-05,0.0002957115094931,1.0,0.0,-6.39449529660635e-05
23799,237.99,0.06134255803367916,0.027381965207946488,0.0,0.24674119175343376,7.284195012356674e-05,0.0002952160099654,1.0,0.0,-7.28419501235672e-05
23800,238.0,0.05894401456531266,0.02671411239799783,0.0,0.23007776470334704,6.811760964964464e-05,0.0002960634189812,1.0,0.0,-6.811760964964275e-05
23801,238.01,0.056755757851614706,0.026120465455819974,0.0,0.2098210510559298,6.126115912598672e-05,0.0002919686028531,1.0,0.0,-6.126115912599012e-05
23802,238.02,0.05456750113791104,0.025526818513642118,0.0,0.16641497862942692,4.877161508304214e-05,0.0002930722672004,1.0,0.0,-4.877161508304306e-05
23803,238.03,0.052379244424213094,0.024933171571464262,0.0,0.14244544158432965,4.129881974654246e-05,0.0002899272822436,1.0,0.0,-4.129881974654359e-05
23804,238.04,0.05019098771051515,0.024339524629286406,0.0,0.11537313877506376,3.287170113140492e-05,0.0002849164153841,1.0,0.0,-3.2871701131406694e-05
23805,238.05,0.04800273099681148,0.02374587768710855,0.0,0.07156518784174701,2.0539032499520193e-05,0.0002869975349598,1.0,0.0,-2.053903249951694e-05
23806,238.06,0.046028584433317574,0.023218191516285694,0.0,0.01509065995140129,4.367515107107863e-06,0.0002894184297553,1.0,0.0,-4.367515107107922e-06
23807,238.07,0.044054437869823666,0.022690505345462842,0.0,-0.00843752453694499,-2.4594723074276453e-06,0.0002914921665302,1.0,0.0,2.459472307425603e-06
23808,238.08,0.04208029130632403,0.022162819174634262,0.0,-0.015382094137368657,-4.511316313564566e-06,0.0002932836240161,1.0,0.0,4.511316313564329e-06
23809,238.09,0.04010614474283011,0.02163513300381141,0.0,-0.021812581980235835,-6.4243839759842225e-06,0.0002945265251864,1.0,0.0,6.424383975980885e-06
23810,238.1,0.03813199817933621,0.02110744683298856,0.0,-0.022624271874415527,-6.662187766638187e-06,0.0002944708145136,1.0,0.0,6.662187766640071e-06
23811,238.11,0.03637578516157608,0.020638392458918707,0.0,-0.01662024931094448,-4.885338776315698e-06,0.0002939389587313,1.0,0.0,4.88533877631564e-06
23812,238.12,0.034619572143827396,0.020169338084854587,0.0,0.0173479015704129,5.116023265201763e-06,0.0002949073260783,1.0,0.0,-5.116023265201719e-06
23813,238.13,0.03286335912607872,0.019700283710790467,0.0,0.06857526568839566,2.0290702551332452e-05,0.0002958895215008,1.0,0.0,-2.029070255133575e-05
23814,238.14,0.03110714610832432,0.019231229336720616,0.0,0.0873842028000087,2.5938476516679036e-05,0.0002968325588097,1.0,0.0,-2.5938476516679937e-05
23815,238.15,0.029350933090575643,0.018762174962656496,0.0,0.10095179723191991,2.9792998298384187e-05,0.0002951210291971,1.0,0.0,-2.9792998298385637e-05
23816,238.16,0.027816477014107673,0.018345237741264894,0.0,0.10836973834456451,3.2101977374185975e-05,0.0002962263992196,1.0,0.0,-3.2101977374184715e-05
23817,238.17,0.026282020937633967,0.01792830051986756,0.0,0.12245864330826238,3.587737792378423e-05,0.0002929754646511,1.0,0.0,-3.587737792378268e-05
23818,238.18,0.024747564861171724,0.017511363298475958,0.0,0.1127283318645021,3.3206997013377795e-05,0.0002945754316074,1.0,0.0,-3.320699701337901e-05
23819,238.19,0.023213108784703753,0.01709442607708436,0.0,0.10524768718074909,3.1115253992546236e-05,0.0002956383634265,1.0,0.0,-3.111525399254744e-05
23820,238.2,0.02167865270823578,0.016677488855692753,0.0,0.1136976418414803,3.277303684853695e-05,0.0002882472874347,1.0,0.0,-3.277303684853794e-05
23821,238.21,0.02036977696858971,0.016306877992234826,0.0,0.0942296621795372,2.7271435544332666e-05,0.000289414552844,1.0,0.0,-2.727143554433209e-05
23822,238.22,0.01906090122894364,0.015936267128771164,0.0,0.10277822876391737,2.917053156357137e-05,0.0002838201427909,1.0,0.0,-2.917053156357291e-05
23823,238.23,0.01775202548929757,0.015565656265313236,0.0,0.08546693530365161,2.4447174515344184e-05,0.0002860424844822,1.0,0.0,-2.4447174515343506e-05
23824,238.24,0.01644314974965723,0.015195045401855308,0.0,0.07762294266797183,2.2094184990331317e-05,0.0002846347256485,1.0,0.0,-2.209418499033236e-05
23825,238.25,0.01513427401001116,0.014824434538391648,0.0,0.08505141141457949,2.4437158365338435e-05,0.0002873221967619,1.0,0.0,-2.443715836533862e-05
23826,238.26,0.01405480200272819,0.014495002659763015,0.0,0.07846802465457385,2.2588506758950827e-05,0.0002878689358931,1.0,0.0,-2.2588506758951243e-05
23827,238.27,0.012975329995445224,0.014165570781128654,0.0,0.089880194499324,2.606499171502398e-05,0.0002899970550822,1.0,0.0,-2.606499171502359e-05
23828,238.28,0.011895857988162256,0.013836138902500017,0.0,0.10377810775407119,3.0023017872886165e-05,0.0002893001088826,1.0,0.0,-3.0023017872886013e-05
23829,238.29,0.010816385980879287,0.013506707023871384,0.0,0.07639326051280965,2.2136239941507336e-05,0.0002897669217534,1.0,0.0,-2.2136239941506625e-05
23830,238.3,0.00973691397359632,0.01317727514523702,0.0,0.07647660139670522,2.205128752863843e-05,0.0002883403175077,1.0,0.0,-2.2051287528638414e-05
23831,238.31,0.008890669094217653,0.0128844468086776,0.0,0.07413183093063197,2.137945798082695e-05,0.0002883978139003,1.0,0.0,-2.1379457980827063e-05
23832,238.32,0.008044424214833257,0.012591618472118177,0.0,0.05302960113433124,1.541545600417188e-05,0.0002906953036497,1.0,0.0,-1.541545600417145e-05
23833,238.33,0.00719817933545459,0.012298790135553026,0.0,0.04711500180345752,1.3690785014722446e-05,0.0002905822878206,1.0,0.0,-1.3690785014722727e-05
23834,238.34,0.006351934456075924,0.012005961798993603,0.0,-0.014758635308275739,-4.195925074795803e-06,0.000284303052901,1.0,0.0,4.195925074795652e-06
23835,238.35,0.0055056895766960766,0.011713133462434182,0.0,-0.05685621473654325,-1.6143927637711787e-05,0.0002839430607985,1.0,0.0,1.6143927637712017e-05
23836,238.36,0.00489649522075442,0.011452841607713421,0.0,-0.0724760424644742,-2.0551487251379337e-05,0.0002835624925498,1.0,0.0,2.0551487251379598e-05
23837,238.37,0.004287300864815168,0.011192549752992663,0.0,-0.09706378561686446,-2.7749649547751037e-05,0.0002858908641507,1.0,0.0,2.774964954775118e-05
23838,238.38,0.003678106508875918,0.010932257898271902,0.0,-0.1259323228052469,-3.627409186129718e-05,0.0002880443324895,1.0,0.0,3.627409186129698e-05
23839,238.39,0.0030689121529349364,0.010671966043551143,0.0,-0.17479720698784298,-5.0755035508353356e-05,0.0002903652545883,1.0,0.0,5.0755035508353186e-05
23840,238.4,0.0024597177969956857,0.010411674188830383,0.0,-0.20152560687646273,-5.890088927820537e-05,0.0002922749629247,1.0,0.0,5.890088927820551e-05
23841,238.41,0.0020913973600366607,0.01018030365130082,0.0,-0.2308914958202163,-6.711541862020519e-05,0.0002906794742776,1.0,0.0,6.711541862020531e-05
23842,238.42,0.001723076923076581,0.009948933113771255,0.0,-0.24986606753527724,-7.305327189215943e-05,0.0002923697187568,1.0,0.0,7.30532718921594e-05
23843,238.43,0.0013547564861175502,0.009717562576241692,0.0,-0.28886955647557555,-8.457481441006501e-05,0.0002927785656679,1.0,0.0,8.457481441006501e-05
23844,238.44,0.0009864360491585193,0.009486192038712126,0.0,-0.29665977715434644,-8.72478171845141e-05,0.0002941005957107,1.0,0.0,8.7247817184514e-05
23845,238.45,0.0006181156121984456,0.009254821501182564,0.0,-0.2837290679364829,-8.37229806061136e-05,0.000295080730413,1.0,0.0,8.372298060611361e-05
23846,238.46,0.0004944924897588264,0.009049158801156284,0.0,-0.2821349697294708,-8.217798804602856e-05,0.0002912718977191,1.0,0.0,8.217798804602858e-05
23847,238.47,0.0003708693673192071,0.008843496101130005,0.0,-0.2722988766499595,-7.976930870027688e-05,0.0002929476231472,1.0,0.0,7.976930870027686e-05
23848,238.48,0.00024724624487923723,0.008637833401103724,0.0,-0.2603546631068247,-7.599450505579386e-05,0.0002918883961936,1.0,0.0,7.599450505579386e-05
23849,238.49,0.00012362312243961862,0.008432170701077445,0.0,-0.2203531632843678,-6.462930415477186e-05,0.0002932987355001,1.0,0.0,6.462930415477186e-05
23850,238.5,0.0,0.008226508001051168,0.0,-0.25471712459958495,-7.482343535658353e-05,0.00029375109928,1.0,0.0,7.482343535658353e-05
23851,238.51,0.0,0.008043696712135099,0.0,-0.27482028954359056,-8.076792580671477e-05,0.0002938936056753,1.0,0.0,8.076792580671477e-05
23852,238.52,0.0,0.00786088542322476,0.0,-0.2671142992678465,-7.828472508649841e-05,0.0002930757555888,1.0,0.0,7.828472508649841e-05
23853,238.53,0.0,0.0076780741343144224,0.0,-0.2546993961032255,-7.500324448735721e-05,0.0002944775120587,1.0,0.0,7.500324448735721e-05
23854,238.54,0.0,0.007495262845398355,0.0,-0.2265865124768933,-6.489906184495612e-05,0.0002864206749798,1.0,0.0,6.489906184495612e-05
23855,238.55,0.0,0.0073124515564880165,0.0,-0.2012213396460286,-5.812538849267484e-05,0.0002888629436367,1.0,0.0,5.812538849267484e-05
23856,238.56,0.0,0.00714995263301216,0.0,-0.20611732008556216,-5.8355909343933296e-05,0.000283119872312,1.0,0.0,5.8355909343933296e-05
23857,238.57,0.0,0.006987453709536304,0.0,-0.17823191095683913,-5.088198076894154e-05,0.0002854818786141,1.0,0.0,5.088198076894154e-05
23858,238.58,0.0,0.006824954786054718,0.0,-0.1939799759626042,-5.5846269314372995e-05,0.0002878970833831,1.0,0.0,5.5846269314372995e-05
23859,238.59,0.0,0.006662455862578862,0.0,-0.17759526247355134,-5.053873525564606e-05,0.0002845725418107,1.0,0.0,5.053873525564606e-05
23860,238.6,0.0,0.006499956939103006,0.0,-0.17722977306280488,-5.0900682512583665e-05,0.0002872016458236,1.0,0.0,5.0900682512583665e-05
23861,238.61,0.0,0.006355513451565092,0.0,-0.16960949839324743,-4.9028257920562267e-05,0.0002890655204161,1.0,0.0,4.9028257920562267e-05
23862,238.62,0.0,0.006211069964027177,0.0,-0.16511650258206195,-4.805699041641337e-05,0.0002910489845951,1.0,0.0,4.805699041641337e-05
23863,238.63,0.0,0.006066626476494992,0.0,-0.17701007037969116,-5.072721894036086e-05,0.0002865781524833,1.0,0.0,5.072721894036086e-05
23864,238.64,0.0,0.005922182988957078,0.0,-0.2340779860708238,-6.735000141335447e-05,0.0002877246277784,1.0,0.0,6.735000141335447e-05
23865,238.65,0.0,0.005777739501424893,0.0,-0.2761949496576112,-7.910364374361128e-05,0.000286405105675,1.0,0.0,7.910364374361128e-05
23866,238.66,0.0,0.00564934529028248,0.0,-0.26854271797065643,-7.756043649812489e-05,0.0002888197344699,1.0,0.0,7.756043649812489e-05
23867,238.67,0.0,0.005520951079139483,0.0,-0.28071020073967207,-8.146602848931908e-05,0.0002902139939149,1.0,0.0,8.146602848931908e-05
23868,238.68,0.0,0.005392556867996847,0.0,-0.27225202352173367,-7.747422535032451e-05,0.0002845680423166,1.0,0.0,7.747422535032451e-05
23869,238.69,0.0,0.00526416265685421,0.0,-0.27744365879392435,-7.963471219526868e-05,0.0002870302119769,1.0,0.0,7.963471219526868e-05
23870,238.7,0.0,0.0051357684457112125,0.0,-0.28095478147055264,-8.085816900554505e-05,0.0002877978035551,1.0,0.0,8.085816900554505e-05
23871,238.71,0.0,0.0050216402580288075,0.0,-0.31961900485885647,-9.139529635407855e-05,0.0002859507568845,1.0,0.0,9.139529635407855e-05
23872,238.72,0.0,0.004907512070346396,0.0,-0.32870083867233774,-9.36526121869973e-05,0.0002849174725725,1.0,0.0,9.36526121869973e-05
23873,238.73,0.0,0.004793383882663665,0.0,-0.3115146982933604,-8.835026498069259e-05,0.0002836150764786,1.0,0.0,8.835026498069259e-05
23874,238.74,0.0,0.004679255694981261,0.0,-0.31604153724936945,-9.042029616531558e-05,0.0002861025704161,1.0,0.0,9.042029616531558e-05
23875,238.75,0.0,0.004565127507298856,0.0,-0.3406826642547797,-9.833359430982e-05,0.0002886369182444,1.0,0.0,9.833359430982e-05
