sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_theta_variance_rad2,rkf_observer_valid,observer_update_available,rkf_uncertainty_halfwidth_deg,delta_abs_error_deg,rkf_locally_better
1702,1702.0,17.02,5.499999999999999,4.388621432073314,5.151022385792516,4.1177156862388075e-07,1,1,0.07206209472258086,-0.7624009537192027,1
1703,1703.0,17.03,5.499999999999999,4.3899865636003925,5.146945072804461,4.1165478971631873e-07,1,1,0.07205187555001795,-0.7569585092040683,1
1704,1704.0,17.04,5.499999999999999,4.391051072104812,5.144456587386597,4.1154132576181474e-07,1,1,0.07204194507629601,-0.7534055152817851,1
1705,1705.0,17.05,5.499999999999999,4.391465188857278,5.142120169945033,4.114271633689014e-07,1,1,0.07203195209287469,-0.750654981087755,1
1706,1706.0,17.06,5.499999999999999,4.391501000082684,5.141193182572433,4.1130947033632537e-07,1,1,0.072021648610258,-0.7496921824897491,1
1707,1707.0,17.07,5.499999999999999,4.391686360926376,5.138662142606648,4.111914594893007e-07,1,1,0.07201131582423703,-0.7469757816802725,1
1708,1708.0,17.08,5.499999999999999,4.391465350088999,5.13711368043063,4.110766348021098e-07,1,1,0.0720012605884608,-0.7456483303416315,1
1709,1709.0,17.09,5.499999999999999,4.391061875801839,5.134217353251634,4.109627472644661e-07,1,1,0.07199128603188233,-0.743155477449795,1
1710,1710.0,17.1,5.499999999999999,4.390439961532877,5.132100035912433,4.108438104409833e-07,1,1,0.07198086777069156,-0.7416600743795563,1
1711,1711.0,17.11,5.499999999999999,4.389545953180994,5.128784965160248,4.1072753027905735e-07,1,1,0.07197068076158655,-0.7392390119792545,1
1712,1712.0,17.12,5.499999999999999,4.388850684763809,5.125787576590377,4.106109844633021e-07,1,1,0.07196046903216642,-0.7369368918265682,1
1713,1713.0,17.13,5.499999999999999,4.387932921487947,5.1233731564500085,4.1049734917342544e-07,1,1,0.07195051092716828,-0.7354402349620619,1
1714,1714.0,17.14,5.499999999999999,4.387084147231119,5.11941160195544,4.103834449804758e-07,1,1,0.07194052787430422,-0.732327454724321,1
1715,1715.0,17.15,5.499999999999999,4.386368290228142,5.117593829051683,4.1026592749096404e-07,1,1,0.07193022668445156,-0.7312255388235407,1
1716,1716.0,17.16,5.499999999999999,4.385756248307743,5.115162450406048,4.1014985708671236e-07,1,1,0.07192005089293979,-0.7294062020983052,1
1717,1717.0,17.17,5.499999999999999,4.385786488368648,5.111276350392455,4.100378896223451e-07,1,1,0.07191023343810983,-0.7254898620238066,1
1718,1718.0,17.18,5.499999999999999,4.385571518598714,5.10871748849982,4.0992567770375336e-07,1,1,0.07190039320431894,-0.7231459699011058,1
1719,1719.0,17.19,5.499999999999999,4.385280088931017,5.104686117210826,4.098113348465915e-07,1,1,0.0718903647159609,-0.7194060282798089,1
1720,1720.0,17.2,5.499999999999999,4.384364050664734,5.10360352842997,4.096977376210627e-07,1,1,0.07188040023805695,-0.7192394777652353,1
1721,1721.0,17.21,5.499999999999999,4.382772716792804,5.099947819129986,4.095880021506547e-07,1,1,0.07187077319223945,-0.7171751023371824,1
1722,1722.0,17.22,5.499999999999999,4.382918891681833,5.097591473913981,4.094771715523824e-07,1,1,0.07186104876224148,-0.714672582232148,1
1723,1723.0,17.23,5.499999999999999,4.384067349726537,5.096198127194833,4.0936308609455824e-07,1,1,0.07185103737169984,-0.7121307774682952,1
1724,1724.0,17.24,5.499999999999999,4.3850005836857795,5.093154368316867,4.09248559662017e-07,1,1,0.07184098588087781,-0.7081537846310875,1
1725,1725.0,17.25,5.499999999999999,4.385302546512454,5.091329581693552,4.0913656917731477e-07,1,1,0.07183115559910039,-0.7060270351810978,1
1726,1726.0,17.26,5.499999999999999,4.384367097181645,5.089067277696293,4.090238167328328e-07,1,1,0.07182125707489867,-0.7047001805146476,1
1727,1727.0,17.27,5.499999999999999,4.384497037952328,5.086722741619868,4.089107354883826e-07,1,1,0.07181132831499179,-0.7022257036675397,1
1728,1728.0,17.28,5.499999999999999,4.385617157972271,5.084575259174452,4.0880147087560596e-07,1,1,0.07180173335877041,-0.698958101202181,1
1729,1729.0,17.29,5.499999999999999,4.386696132610814,5.0815803051931,4.0869133624127545e-07,1,1,0.07179206070481223,-0.6948841725822863,1
1730,1730.0,17.3,5.499999999999999,4.387396588870521,5.078808610589344,4.08580616693759e-07,1,1,0.07178233536664064,-0.6914120217188229,1
1731,1731.0,17.31,5.499999999999999,4.387866184079502,5.075679838041574,4.084704094483271e-07,1,1,0.07177265371917864,-0.6878136539620723,1
1732,1732.0,17.32,5.499999999999999,4.388489926107658,5.071809834551493,4.0835727821459464e-07,1,1,0.07176271384229911,-0.6833199084438348,1
1733,1733.0,17.33,5.499999999999999,4.388577923225065,5.0714664196626025,4.082483567009428e-07,1,1,0.0717531425365727,-0.6828884964375375,1
1734,1734.0,17.34,5.499999999999999,4.388168553996999,5.07032704704185,4.081310554231735e-07,1,1,0.07174283344427188,-0.6821584930448514,1
1735,1735.0,17.35,5.499999999999999,4.387551992692293,5.06921660596452,4.080176404239087e-07,1,1,0.07173286449110364,-0.6816646132722273,1
1736,1736.0,17.36,5.499999999999999,4.3867159884301214,5.06597748991193,4.079070423025538e-07,1,1,0.07172314180149648,-0.6792615014818084,1
1737,1737.0,17.37,5.499999999999999,4.38621625220655,5.063126877846994,4.077975040459888e-07,1,1,0.07171351098540324,-0.6769106256404438,1
1738,1738.0,17.38,5.499999999999999,4.38532104875611,5.063378445711314,4.076879852705855e-07,1,1,0.07170388058892571,-0.6780573969552046,1
1739,1739.0,17.39,5.499999999999999,4.384062097123391,5.059600405378624,4.0757556405889145e-07,1,1,0.07169399362484927,-0.6755383082552324,1
1740,1740.0,17.4,5.499999999999999,4.382654866299709,5.05436321603375,4.07464055475777e-07,1,1,0.07168418557545894,-0.6717083497340415,1
1741,1741.0,17.41,5.499999999999999,4.381187492579608,5.051975227670473,4.073576190147155e-07,1,1,0.07167482240679658,-0.6707877350908653,1
1742,1742.0,17.42,5.499999999999999,4.380264239593424,5.051058272326534,4.0724973182903993e-07,1,1,0.07166533037009373,-0.6707940327331103,1
1743,1743.0,17.43,5.499999999999999,4.379303045432721,5.049191568339904,4.071368574186217e-07,1,1,0.07165539820579363,-0.6698885229071827,1
1744,1744.0,17.44,5.499999999999999,4.3781640547965885,5.045889072616771,4.070241881994128e-07,1,1,0.07164548272375817,-0.6677250178201826,1
1745,1745.0,17.45,5.499999999999999,4.376932486627554,5.043905025580045,4.069156612748826e-07,1,1,0.07163593048768242,-0.666972538952491,1
1746,1746.0,17.46,5.499999999999999,4.375358307346424,5.040509667951926,4.0680509967640635e-07,1,1,0.0716261978553447,-0.6651513606055017,1
1747,1747.0,17.47,5.499999999999999,4.373525539030226,5.037382211866403,4.0669419070750455e-07,1,1,0.07161643331541974,-0.663856672836177,1
1748,1748.0,17.48,5.499999999999999,4.373186218227773,5.034332542085072,4.0658403348002156e-07,1,1,0.07160673364156495,-0.6611463238572988,1
1749,1749.0,17.49,5.499999999999999,4.372574170078417,5.031409347910064,4.064741852154362e-07,1,1,0.07159705986427031,-0.658835177831647,1
1750,1750.0,17.5,5.499999999999999,4.371708712933117,5.029930731933038,4.0636673079824306e-07,1,1,0.07158759563610961,-0.658222018999921,1
1751,1751.0,17.51,5.499999999999999,4.370648889660284,5.027275226381181,4.0625628555774707e-07,1,1,0.07157786668204899,-0.6566263367208967,1
1752,1752.0,17.52,5.499999999999999,4.369723021816693,5.02608499495796,4.0614391163314454e-07,1,1,0.07156796647572516,-0.6563619731412667,1
1753,1753.0,17.53,5.499999999999999,4.368639782608893,5.02367690013234,4.0603521163079893e-07,1,1,0.07155838864076186,-0.6550371175234471,1
1754,1754.0,17.54,5.499999999999999,4.367500903971583,5.019455399700448,4.059291708296866e-07,1,1,0.07154904387935232,-0.651954495728865,1
1755,1755.0,17.55,5.499999999999999,4.3662455798380435,5.016647716126198,4.058222717849378e-07,1,1,0.07153962225039859,-0.6504021362881547,1
1756,1756.0,17.56,5.499999999999999,4.364832798480347,5.012643780130132,4.057095657169892e-07,1,1,0.07152968747108653,-0.6478109816497843,1
1757,1757.0,17.57,5.499999999999999,4.363658337000746,5.011034692374179,4.056032981148033e-07,1,1,0.07152031896362203,-0.6473763553734333,1
1758,1758.0,17.58,5.499999999999999,4.362263123042681,5.007803507268092,4.0549789177527824e-07,1,1,0.07151102517224664,-0.645540384225411,1
1759,1759.0,17.59,5.499999999999999,4.360972707682813,5.005888482288537,4.0539207687683513e-07,1,1,0.07150169414274828,-0.6449157746057237,1
1760,1760.0,17.6,5.499999999999999,4.359726176993876,5.004255877401691,4.052836243213982e-07,1,1,0.07149212925409701,-0.6445297004078157,1
1761,1761.0,17.61,5.499999999999999,4.358510548085471,5.000379019760527,4.0517198080139937e-07,1,1,0.07148228160391558,-0.641868471675056,1
1762,1762.0,17.62,5.499999999999999,4.357668688347268,4.997949972053973,4.0506435249167506e-07,1,1,0.07147278683564963,-0.6402812837067042,1
1763,1763.0,17.63,5.499999999999999,4.356743972509334,4.995059665558951,4.0495658979798154e-07,1,1,0.07146327894842176,-0.6383156930496172,1
1764,1764.0,17.64,5.499999999999999,4.355853947216121,4.992975606753243,4.0484950741377394e-07,1,1,0.07145382983160738,-0.6371216595371214,1
1765,1765.0,17.65,5.499999999999999,4.354776834241884,4.9902177055826815,4.0474309278992996e-07,1,1,0.07144443840095215,-0.6354408713407977,1
1766,1766.0,17.66,5.499999999999999,4.3533889363904885,4.986086342348053,4.0463691496777234e-07,1,1,0.07143506663824743,-0.6326974059575647,1
1767,1767.0,17.67,5.499999999999999,4.351775163191665,4.982883800995874,4.045323648667743e-07,1,1,0.07142583734446761,-0.6311086378042097,1
1768,1768.0,17.68,5.499999999999999,4.351857236872695,4.979951222143625,4.0442798272066004e-07,1,1,0.07141662168727471,-0.6280939852709304,1
1769,1769.0,17.69,5.499999999999999,4.351909893080653,4.976939449126481,4.0432058574680144e-07,1,1,0.07140713861656682,-0.6250295560458277,1
1770,1770.0,17.7,5.499999999999999,4.35159769394966,4.97446831579645,4.042173124523246e-07,1,1,0.07139801847567162,-0.6228706218467899,1
1771,1771.0,17.71,5.499999999999999,4.35096876323946,4.973540399343007,4.041099364448718e-07,1,1,0.07138853478568363,-0.6225716361035474,1
1772,1772.0,17.72,5.499999999999999,4.350017729843456,4.970463560889499,4.0400326207821014e-07,1,1,0.07137911181847095,-0.6204458310460428,1
1773,1773.0,17.73,5.499999999999999,4.351212612923229,4.9671464618986265,4.038987862528232e-07,1,1,0.07136988185115627,-0.6159338489753976,1
1774,1774.0,17.74,5.499999999999999,4.3523692130278295,4.963998386050191,4.037937843945373e-07,1,1,0.07136060420835114,-0.6116291730223615,1
1775,1775.0,17.75,5.499999999999999,4.353369071534965,4.963205324960281,4.036905347180422e-07,1,1,0.07135148020664656,-0.6098362534253159,1
1776,1776.0,17.76,5.499999999999999,4.35418270810415,4.960137199884762,4.035869650605555e-07,1,1,0.07134232675645286,-0.6059544917806114,1
1777,1777.0,17.77,5.499999999999999,4.355178185002853,4.95525387268475,4.03482906762634e-07,1,1,0.07133312893749397,-0.6000756876818976,1
1778,1778.0,17.78,5.499999999999999,4.355924636155213,4.952531241684881,4.033831411733194e-07,1,1,0.07132430944168001,-0.5966066055296677,1
1779,1779.0,17.79,5.499999999999999,4.356613435655081,4.950272785937676,4.032808004256897e-07,1,1,0.07131526116295872,-0.5936593502825946,1
1780,1780.0,17.8,5.499999999999999,4.357156218637541,4.947916296358481,4.0317392331123513e-07,1,1,0.0713058105836348,-0.5907600777209403,1
1781,1781.0,17.81,5.499999999999999,4.357519468286348,4.9442835311607185,4.0306950906340983e-07,1,1,0.07129657657287729,-0.5867640628743702,1
1782,1782.0,17.82,5.499999999999999,4.3582824640198625,4.942015124314735,4.0296772052248756e-07,1,1,0.07128757361858946,-0.5837326602948725,1
1783,1783.0,17.83,5.499999999999999,4.358792531390127,4.938537760407928,4.0286524694666347e-07,1,1,0.07127850892595562,-0.5797452290178011,1
1784,1784.0,17.84,5.499999999999999,4.3591498716838775,4.937237163373726,4.0276248945686333e-07,1,1,0.07126941796089771,-0.5780872916898483,1
1785,1785.0,17.85,5.499999999999999,4.3593550738600575,4.932858075661785,4.026568818874201e-07,1,1,0.07126007364054596,-0.5735030018017273,1
1786,1786.0,17.86,5.499999999999999,4.359404218682018,4.929712091311561,4.0255392840487796e-07,1,1,0.07125096297822435,-0.5703078726295434,1
1787,1787.0,17.87,5.499999999999999,4.359946044275607,4.928357052065392,4.024531026817933e-07,1,1,0.07124203947848538,-0.568411007789785,1
1788,1788.0,17.88,5.499999999999999,4.360241057006426,4.925372105901431,4.023506635091638e-07,1,1,0.07123297203684789,-0.5651310488950054,1
1789,1789.0,17.89,5.499999999999999,4.360362807674518,4.9238153821805595,4.0224614840286395e-07,1,1,0.07122371965346934,-0.5634525745060417,1
1790,1790.0,17.9,5.499999999999999,4.360320093915119,4.921305591175983,4.0214341906239635e-07,1,1,0.07121462418668838,-0.5609854972608641,1
1791,1791.0,17.91,5.499999999999999,4.360127392213772,4.9186641466385,4.0204095636306844e-07,1,1,0.07120555117053,-0.5585367544247282,1
1792,1792.0,17.92,5.499999999999999,4.360470618161671,4.9180907391774795,4.019417908990434e-07,1,1,0.07119676902174515,-0.5576201210158089,1
1793,1793.0,17.93,5.499999999999999,4.360602755172344,4.915086251490449,4.0183610583259057e-07,1,1,0.07118740830072484,-0.5544834963181051,1
1794,1794.0,17.94,5.499999999999999,4.36051298627173,4.91345851486602,4.0173556189365474e-07,1,1,0.07117850179617631,-0.5529455285942904,1
1795,1795.0,17.95,5.499999999999999,4.360278658171063,4.909539301192587,4.016387316828407e-07,1,1,0.07116992321197038,-0.5492606430215243,1
1796,1796.0,17.96,5.499999999999999,4.3598964196145165,4.9062553648797325,4.0153823348233606e-07,1,1,0.07116101857189618,-0.546358945265216,1
1797,1797.0,17.97,5.499999999999999,4.360085182250571,4.903628593422449,4.014375869508143e-07,1,1,0.0711520996720781,-0.5435434111718784,1
1798,1798.0,17.98,5.499999999999999,4.360038961808883,4.900353472308523,4.01334458750212e-07,1,1,0.07114295969668506,-0.5403145104996403,1
1799,1799.0,17.99,5.499999999999999,4.359808357564073,4.897430077068708,4.012340416270945e-07,1,1,0.07113405886832011,-0.5376217195046351,1
1800,1800.0,18.0,5.499999999999999,4.359434184394819,4.893480462188489,4.0113232462108273e-07,1,1,0.07112504168461638,-0.5340462777936699,1
1801,1801.0,18.01,5.499999999999999,4.3589040807070925,4.89062861549246,4.010310708410641e-07,1,1,0.0711160644302272,-0.5317245347853676,1
1802,1802.0,18.02,5.499999999999999,4.358981447844162,4.8879987826183,4.0093062270201266e-07,1,1,0.07110715748483172,-0.5290173347741378,1
1803,1803.0,18.03,5.499999999999999,4.358812498038409,4.884240525679075,4.0083203756352933e-07,1,1,0.07109841465059295,-0.5254280276406655,1
1804,1804.0,18.04,5.499999999999999,4.35848781402431,4.879636691400947,4.007340089627559e-07,1,1,0.0710897201057022,-0.5211488773766364,1
1805,1805.0,18.05,5.499999999999999,4.35802389034805,4.877246290139396,4.006321463556904e-07,1,1,0.07108068438088967,-0.5192223997913459,1
1806,1806.0,18.06,5.499999999999999,4.357382116813045,4.8746788060661075,4.00529671322564e-07,1,1,0.07107159317166743,-0.5172966892530626,1
1807,1807.0,18.07,5.499999999999999,4.357386021729732,4.872146255872228,4.004276010559217e-07,1,1,0.07106253671566423,-0.5147602341424964,1
1808,1808.0,18.08,5.499999999999999,4.3571405813999196,4.869748733849958,4.0032629743292404e-07,1,1,0.0710535471407988,-0.5126081524500385,1
1809,1809.0,18.09,5.499999999999999,4.35673274442821,4.864219267512078,4.0022535015317325e-07,1,1,0.07104458805595645,-0.5074865230838679,1
1810,1810.0,18.1,5.499999999999999,4.356198347561805,4.861430666460546,4.00127644066805e-07,1,1,0.07103591555138118,-0.5052323188987407,1
1811,1811.0,18.11,5.499999999999999,4.355466327526537,4.8593966911398185,4.000259812502432e-07,1,1,0.0710268907187644,-0.5039303636132813,1
1812,1812.0,18.12,5.499999999999999,4.355423492680215,4.85624276865792,3.999272873704678e-07,1,1,0.07101812834811243,-0.5008192759777055,1
1813,1813.0,18.13,5.499999999999999,4.355126678659642,4.851892993394311,3.9982916472682964e-07,1,1,0.07100941562181953,-0.4967663147346695,1
1814,1814.0,18.14,5.499999999999999,4.354645701519906,4.847114944333475,3.997334553522798e-07,1,1,0.07100091614989522,-0.4924692428135691,1
1815,1815.0,18.15,5.499999999999999,4.354048221579093,4.843566830228085,3.9963702026907837e-07,1,1,0.07099235120221542,-0.489518608648992,1
1816,1816.0,18.16,5.499999999999999,4.346462475195543,4.84192582695223,3.995375137999416e-07,1,1,0.07098351238394694,-0.4954633517566869,1
1817,1817.0,18.17,5.499999999999999,4.349004782889969,4.840131154633078,3.9943815571186614e-07,1,1,0.07097468564757947,-0.4911263717431096,1
1818,1818.0,18.18,5.499999999999999,4.351300784314027,4.835755586146442,3.9933889601336474e-07,1,1,0.07096586655566843,-0.48445480183241507,1
1819,1819.0,18.19,5.499999999999999,4.350009194751929,4.834149267688772,3.992434072507132e-07,1,1,0.07095738147195277,-0.48414007293684236,1
1820,1820.0,18.2,5.499999999999999,4.349029653974802,4.8316052116364165,3.991464688766971e-07,1,1,0.07094876653850168,-0.4825755576616144,1
1821,1821.0,18.21,5.499999999999999,4.345903404222645,4.829174536503622,3.990482959832787e-07,1,1,0.0709400408267903,-0.4832711322809766,1
1822,1822.0,18.22,5.499999999999999,4.345557803924678,4.82487602889391,3.98950037307603e-07,1,1,0.07093130641584752,-0.4793182249692318,1
1823,1823.0,18.23,5.499999999999999,4.345189090913226,4.821951446261013,3.9885416657515477e-07,1,1,0.07092278323719119,-0.47676235534778755,1
1824,1824.0,18.24,5.499999999999999,4.344205794801137,4.8200056260032085,3.987589686047877e-07,1,1,0.07091431885534083,-0.47579983120207103,1
1825,1825.0,18.25,5.499999999999999,4.342709592955418,4.818034460581247,3.9866302446477583e-07,1,1,0.07090578710661156,-0.4753248676258286,1
1826,1826.0,18.26,5.499999999999999,4.337261960251902,4.81710379531608,3.9856880057275695e-07,1,1,0.07089740733017288,-0.4798418350641782,1
1827,1827.0,18.27,5.499999999999999,4.3374281964164805,4.814256635725469,3.9847310090960816e-07,1,1,0.07088889529245959,-0.47682843930898855,1
1828,1828.0,18.28,5.499999999999999,4.338940786593751,4.81133221736726,3.9837857501973795e-07,1,1,0.0708804866529118,-0.4723914307735093,1
1829,1829.0,18.29,5.499999999999999,4.338274487144813,4.808800091701236,3.9828351714177197e-07,1,1,0.07087202968377782,-0.470525604556423,1
1830,1830.0,18.3,5.499999999999999,4.336883221419349,4.80541010984576,3.9818733513637587e-07,1,1,0.07086347167768914,-0.4685268884264113,1
1831,1831.0,18.31,5.499999999999999,4.333437901576821,4.801134292942627,3.9809317962327096e-07,1,1,0.07085509298200884,-0.46769639136580565,1
1832,1832.0,18.32,5.499999999999999,4.332904057332129,4.797492412458623,3.9800177190349104e-07,1,1,0.07084695785857079,-0.46458835512649355,1
