time_s,reference_grade_deg,modern_tcn_delta_deg,modern_tcn_22d_deg,gru_22d_deg,tcn_22d_deg
0.89,0,0,0,0,0
0.9,0,0,0,0,0
0.91,0,0,0,0,0
0.92,0,0,0,0,0
0.93,0,0,0,0,0
0.94,0,0,0,0,0
0.95,0,0,0,0,0
0.96,0,0,0,0,0
0.97,0,0,0,0,0
0.98,0,0,0,0,0
0.99,0,0,0,0,0
1,0,0,0,0,0
1.01,0,0,0,0,0
1.02,0,0,0,0,0
1.03,0,0,0,0,0
1.04,0,0,0,0,0
1.05,0,0,0,0,0
1.06,0,0,0,0,0
1.07,0,0,0,0,0
1.08,0,0,0,0,0
1.09,0,0,0,0,0
1.1,0,0,0,0,0
1.11,0,0,0,0,0
1.12,0,0,0,0,0
1.13,0,0,0,0,0
1.14,0,0,0,0,0
1.15,0,0,0,0,0
1.16,0,0,0,0,0
1.17,0,0,0,0,0
1.18,0,0,0,0,0
1.19,0,0,0,0,0
1.2,0,0,0,0,0
1.21,0,0,0,0,0
1.22,0,0,0,0,0
1.23,0,0,0,0,0
1.24,0,0,0,0,0
1.25,0,0,0,0,0
1.26,0,0,0,0,0
1.27,0,0,0,0,0
1.28,0,0,0,0,0
1.29,0,0,0,0,0
1.3,0,0,0,0,0
1.31,0,0,0,0,0
1.32,0,0,0,0,0
1.33,0,0,0,0,0
1.34,0,0,0,0,0
1.35,0,0,0,0,0
1.36,0,0,0,0,0
1.37,0,0,0,0,0
1.38,0,0,0,0,0
1.39,0,0,0,0,0
1.4,0,0,0,0,0
1.41,0,0,0,0,0
1.42,0,0,0,0,0
1.43,0,0,0,0,0
1.44,0,0,0,0,0
1.45,0,0,0,0,0
1.46,0,0,0,0,0
1.47,0,0,0,0,0
1.48,0,0,0,0,0
1.49,0,0,0,0,0
1.5,0,0,0,0,0
1.51,0,0,0,0,0
1.52,0,0,0,0,0
1.53,0,0,0,0,0
1.54,0,0,0,0,0
1.55,0,0,0,0,0
1.56,0,0,0,0,0
1.57,0,0,0,0,0
1.58,0,0,0,0,0
1.59,0,0,0,0,0
1.6,0,0,0,0,0
1.61,0,0,0,0,0
1.62,0,0,0,0,0
1.63,0,0,0,0,0
1.64,0,0,0,0,0
1.65,0,0,0,0,0
1.66,0,0,0,0,0
1.67,0,0,0,0,0
1.68,0,0,0,0,0
1.69,0,0,0,0,0
1.7,0,0,0,0,0
1.71,0,0,0,0,0
1.72,0,0,0,0,0
1.73,0,0,0,0,0
1.74,0,0,0,0,0
1.75,0,0,0,0,0
1.76,0,0,0,0,0
1.77,0,0,0,0,0
1.78,0,0,0,0,0
1.79,0,0,0,0,0
1.8,0,0,0,0.0599279335522,0
1.81,0,0,0,0.13911260512,0
1.82,0,0,0,0.218744475529,0
1.83,0,0,0,0.29861001441,0
1.84,0,0,0,0.378449889308,0
1.85,0,0,0,0.458017090404,0
1.86,0,0,0,0.53729724519,0
1.87,0,0,0,0.615941097849,0
1.88,0,0,0,0.693686367635,0
1.89,0,0,0,0.770341855343,0
1.9,0,0,0,0.845752586722,0
1.91,0,0,0,0.92022699343,0
1.92,0,0,0,0.993335965725,0
1.93,0,0,0,1.06480580739,0
1.94,0,0,0,1.13448826196,0
1.95,0,0,0,1.20237166308,0
1.96,0,0,0,1.26916270451,0
1.97,0,0,0,1.33431335924,0
1.98,0,0,0,1.39753072204,0
1.99,0,0,0,1.45871135447,0
2,0,0,0,1.51783533239,0
2.01,0,0,0,1.57582184612,0
2.02,0,0,0,1.63199874467,0
2.03,0,0,0,1.68602650134,0
2.04,0,0,0,1.73780985941,0
2.05,0,0,0,1.78736000055,0
2.06,0,0,0,1.80775068128,0
2.07,0,0,0,1.81771036245,0
2.08,0,0,0,1.82701714786,0
2.09,0,0,0,1.83566880797,0
2.1,0,0,0,1.84370687508,0
2.11,0,0,0,1.85146022191,0
2.12,0,0,0,1.85876293541,0
2.13,0,0,0,1.86554115421,0
2.14,0,0,0,1.8717639597,0
2.15,0,0,0,1.87733359691,0
2.16,0,0,0,1.88256036116,0
2.17,0,0,0,1.88730087701,0
2.18,0,0,0,1.89150447985,0
2.19,0,0,0,1.89518678417,0
2.2,0,0,0,1.89838925569,0
2.21,0,0,0,1.9013903988,0
2.22,0,0,0,1.90405590745,0
2.23,0,0,0,1.90633453486,0
2.24,0,0,0,1.90823577354,0
2.25,0,0,0,1.90979284193,0
2.26,0,0,0,1.91125101939,0
2.27,0,0,0,1.91248964787,0
2.28,0,0,0,1.9134586296,0.0478415464431
2.29,0,0,0,1.91416198421,0.0927409076094
2.3,0,0,0,1.91462553149,0.134988018104
2.31,0,0,0,1.91500254404,0.174726945736
2.32,0,0,0,1.91526789454,0.212109209231
2.33,0,0,0,1.91537921642,0.247277290952
2.34,0,0,0,1.91532373825,0.280364934863
2.35,0,0,0,1.91511161822,0.311497619317
2.36,0,0,0,1.91480015095,0.340793293762
2.37,0,0,0,1.91446623544,0.368362242319
2.38,0,0,0,1.91407134744,0.394308316594
2.39,0,0,0,1.91358516013,0.418729190957
2.4,0,0,0,1.91300342791,0.441716335082
2.41,0,0,0,1.91232375802,0.463355301685
2.42,0,0,0,1.91168365934,0.48372664995
2.43,0,0,0,1.91104171858,0.502906491085
2.44,0,0,0,1.91035620262,0.520966085963
2.45,0,0,0,1.9096156676,0.537972481778
2.46,0,0,0,1.9087886809,0.553988995513
2.47,0,0,0,1.90804012799,0.569080669766
2.48,0,0,0,1.90732324518,0.583302658975
2.49,0,0,0,1.90659113658,0.596706717111
2.5,0,0,0,1.90583019965,0.609341390207
2.51,0,0,0,1.90499885376,0.621252490321
2.52,0,0,0,1.90426697149,0.632482719464
2.53,0,0,0,1.90358315306,0.643072404256
2.54,0,0,0,1.90290007829,0.653059377583
2.55,0,0,0,1.90220469399,0.662479427943
2.56,0,0,0,1.90145518756,0.671366480577
2.57,0,0,0,1.90081363679,0.679752247017
2.58,0,0,0,1.90022604343,0.687666897051
2.59,0,0,0,1.89964762711,0.695138721527
2.6,0,0,0,1.8990672088,0.702194603298
2.61,0,0,0,1.89844702742,0.708859825084
2.62,0,0,0,1.89793521661,0.715158116111
2.63,0,0,0,1.89747739199,0.721111729202
2.64,0,0,0,1.89703289352,0.726741579738
2.65,0,0,0,1.89659261739,0.732067242536
2.66,0,0,0,1.89612442993,0.737107175714
2.67,0,0,0,1.8957603161,0.741878496989
2.68,0,0,0,1.89544733402,0.746397420976
2.69,0,0,0,1.89514941767,0.750679102187
2.7,0,0,0,1.89485951562,0.754737681273
2.71,0,0,0,1.89455114025,0.758586368406
2.72,0,0,0,1.89434023866,0.762237534781
2.73,0,0,0,1.89417652263,0.76570262498
2.74,0,0,0,1.89402846832,0.768984057348
2.75,0,0,0,1.89389073462,0.772086820486
2.76,0,0,0,1.89374195914,0.775021967828
2.77,0,0,0,1.89368324378,0.777799495113
2.78,0,0,0,1.89366757843,0.780428773349
2.79,0,0,0,1.89367123497,0.782918627873
2.8,0,0,0,1.89369211197,0.785277185698
2.81,0,0,0,1.89371271136,0.787512065898
2.82,0,0,0,1.89382036217,0.789630317974
2.83,0,0,0,1.89397112385,0.791638697575
2.84,0,0,0,1.89414086423,0.793543431401
2.85,0,0,0,1.89432610264,0.79535025026
2.86,0,0,0,1.89451301048,0.797064620168
2.87,0,0,0,1.89477753597,0.798691665514
2.88,0,0,0,1.89507910291,0.8002361037
2.89,0,0,0,1.89539678661,0.801702437335
2.9,0,0,0,1.89573386199,0.803095167755
2.91,0,0,0,1.89606671885,0.804418408245
2.92,0,0,0,1.89647524858,0.8056761951
2.93,0,0,0,1.89691362042,0.806872098904
2.94,0,0,0,1.89735970547,0.808009633832
2.95,0,0,0,1.8978116476,0.809092928186
2.96,0,0,0,1.89825942243,0.810125605457
2.97,0,0,0,1.89877787555,0.811110215561
2.98,0,0,0,1.89932414307,0.812049369161
2.99,0,0,0,1.89987851733,0.812945533762
3,0,0,0,1.90043895753,0.81380100931
3.01,0,0,0,1.90099285157,0.814617838613
3.02,0,0,0,1.90160722962,0.815398103557
3.03,0,0,0,1.90224250628,0.816143695876
3.04,0,0,0,1.90288120706,0.816856355724
3.05,0,0,0,1.90352226418,0.817537781195
3.06,0,0,0,1.90415975405,0.818189650962
3.07,0,0,0,1.90485333028,0.818813305328
3.08,0,0,0,1.90556980549,0.819410280973
3.09,0,0,0,1.90631153712,0.81998179175
3.1,0,0,0,1.90698133734,0.820529055687
3.11,0,0,0,1.90757640476,0.821053241365
3.12,0,0,0,1.9081453395,0.821555417651
3.13,0,0,0,1.90864760644,0.822036666645
3.14,0,0,0,1.90907093718,0.822497869418
3.15,0,0,0,1.9094138886,0.822939965363
3.16,0,0,0,1.90968199135,0.823363881852
3.17,0,0,0,1.90992122476,0.823770361566
3.18,0,0,0,1.9100530584,0.824160280859
3.19,0,0,0,1.91011151219,0.824534414623
3.2,0,0,0,1.91011635351,0.824893395939
3.21,0,0,0,1.91009166384,0.825237878349
3.22,0,0,0,1.91007833567,0.825568547922
3.23,0,0,0,1.91000422207,0.825885961135
3.24,0,0,0,1.90989371942,0.826190693046
3.25,0,0,0,1.90976125495,0.826483129361
3.26,0,0,0,1.90961077596,0.82676376508
3.27,0,0,0,1.90947459776,0.827033190998
3.28,0,0,0,1.90931124563,0.827292247799
3.29,0,0,0,1.90915826309,0.827540949893
3.3,0,0,0,1.90901181373,0.827779984471
3.31,0,0,0,1.90886888789,0.828009822349
3.32,0,0,0,1.90875477182,0.828230984961
3.33,0,0,0,1.90864417282,0.82844401451
3.34,0,0,0,1.90853404293,0.828648952406
3.35,0,0,0,1.90857697821,0.828846351068
3.36,0,0,0,1.9087888252,0.829036594986
3.37,0,0,0,1.909000185,0.82921997125
3.38,0,0,0,1.90918840969,0.829396975788
3.39,0,0,0,1.90937795709,0.829567539927
3.4,0,0,0,1.90969645039,0.829732126222
3.41,0,0,0,1.91015411989,0.829891094948
3.42,0,0,0,1.91059032207,0.830044637121
3.43,0,0,0,1.9109846274,0.83019310524
3.44,0,0,0,1.91136969659,0.830336442908
3.45,0,0,0,1.91186331401,0.830475004129
3.46,0,0,0,1.9124843353,0.830608967368
3.47,0,0,0,1.91308205742,0.830738546629
3.48,0,0,0,1.91362485286,0.830864002569
3.49,0,0,0,1.91415123927,0.830985326092
3.5,0,0,0,1.91476768328,0.831102788815
3.51,0,0,0,1.9154970243,0.831216478625
3.52,0,0,0,1.91620503402,0.831326604648
3.53,0,0,0,1.91684868942,0.831433436312
3.54,0,0,0,1.91746879163,0.831536846009
3.55,0,0,0,1.9181609546,0.831637047611
3.56,0,0,0,1.91894646117,0.831734214946
3.57,0,0,0,1.91980209507,0.831828444272
3.58,0,0,0,1.92058392136,0.831919999257
3.59,0,0,0,1.92130967979,0.83200867352
3.6,0,0,0,1.92205577887,0.832094753829
3.61,0,0,0,1.92284818803,0.832178255564
3.62,0,0,0,1.92366860493,0.832259326544
3.63,0,0,0,1.92446390593,0.832338185394
3.64,0,0,0,1.9251819264,0.832414703568
3.65,0,0,0,1.92586107369,0.832489027357
3.66,0,0,0,1.92654007608,0.832561213869
3.67,0,0,0,1.92724119412,0.832631356663
3.68,0,0,0,1.92794777103,0.832699623493
3.69,0,0,0,1.92858612114,0.832765964854
3.7,0,0,0,1.92917203456,0.832830407705
3.71,0,0,0,1.92975185081,0.832893064034
3.72,0,0,0,1.93035097718,0.832954025488
3.73,0,0,0,1.9309661791,0.833013397997
3.74,0,0,0,1.93152448138,0.833071060756
3.75,0,0,0,1.93202970705,0.833127180655
3.76,0,0,0,1.9325280622,0.833181834113
3.77,0,0,0,1.93304428209,0.833235066092
3.78,0,0,0,1.9335768233,0.833286945424
3.79,0,0,0,1.93406063271,0.833337396567
3.8,0,0,0,1.93449723529,0.833386562143
3.81,0,0,0,1.93493005566,0.833434362417
3.82,0,0,0,1.93537966069,0.833480969434
3.83,0,0,0,1.93584155958,0.83352643109
3.84,0,0,0,1.93625429932,0.833570672228
3.85,0,0,0,1.93662666198,0.833613769131
3.86,0,0,0,1.93699956425,0.833655799984
3.87,0,0,0,1.93739046143,0.833696724693
3.88,0,0,0,1.93778917083,0.833736679093
3.89,0,0,0,1.93813443952,0.833775563746
3.9,0,0,0,1.93844729666,0.833813485531
3.91,0,0,0,1.93876447921,0.833850464608
3.92,0,0,0,1.93910084463,0.833886546554
3.93,0,0,0,1.93944228068,0.833921800782
3.94,0,0,0,1.93973126759,0.833956158962
3.95,0,0,0,1.93999021331,0.833989677096
3.96,0,0,0,1.94025701399,0.834022314307
3.97,0,0,0,1.94054395861,0.834054159001
3.98,0,0,0,1.94083478044,0.834085287393
3.99,0,0,0,1.94107765055,0.834115610848
4,0,0,0,1.9412899867,0.834145219697
4.01,0,0,0,1.94151079638,0.83417409857
4.02,0,0,0,1.9417526501,0.834202333112
4.03,0,0,0,1.94199790417,0.834229916903
4.04,0,0,0,1.94219712069,0.834256797233
4.05,0,0,0,1.94237039923,0.83428303808
4.06,0.00113946759259,0,0,1.9425782446,0.834344117686
4.07,0.00113946759259,0,0,1.94280268823,0.834402420354
4.08,0.00113946759259,0,0,1.94302933917,0.834458339755
4.09,0.00113946759259,0,0,1.94321046159,0.834512004834
4.1,0.00113946759259,0,0,1.94336785746,0.834563583165
4.11,0.00453240740741,0,0,1.9436103984,0.834717172123
4.12,0.00453240740741,0,0,1.94386760925,0.834862122266
4.13,0.00453240740741,0,0,1.94412147099,0.83499958717
4.14,0.00453240740741,0,0,1.94432720973,0.835130228096
4.15,0.00453240740741,0,0,1.94450880398,0.835254598274
4.16,0.010140625,0,0,1.94482149539,0.835541696582
4.17,0.010140625,0,0,1.94514039019,0.835812278648
4.18,0.010140625,0,0,1.94544758499,0.836068323893
4.19,0.010140625,0,0,1.94570456411,0.836311201105
4.2,0.010140625,0,0,1.94593348918,0.836541793318
4.21,0.0179259259259,0,0,1.94633130759,0.837000045027
4.22,0.0179259259259,0,0,1.94672523316,0.837433211171
4.23,0.0179259259259,0,0,1.94709739319,0.837844106907
4.24,0.0179259259259,0,0,1.9474140766,0.838234551024
4.25,0.0179259259259,0,0,1.94769651984,0.838605888448
4.26,0.0278501157407,0,0,1.94818217096,0.839263123363
4.27,0.0278501157407,0,0,1.94865411747,0.83988576444
4.28,0.0278501157407,0,0,1.94909783463,0.840477241114
4.29,0.0278501157407,0,0,1.94951491338,0.841039814654
4.3,0.0278501157407,0,0,1.94991476926,0.841575244816
4.31,0.039875,0,0,1.9505676442,0.842448368676
4.32,0.039875,0,0,1.95121514605,0.843276540588
4.33,0.039875,0,0,1.95183946796,0.844063770668
4.34,0.039875,0,0,1.9524342413,0.844812937947
4.35,0.039875,0,0,1.95301046425,0.845526274606
4.36,0.0539623842593,0,0,1.95386938429,0.846625636466
4.37,0.0539623842593,0,0,1.95471298828,0.847669001434
4.38,0.0539623842593,0,0,1.95552948024,0.848661323397
4.39,0.0539623842593,0,0,1.95631357772,0.849605972638
4.4,0.0539623842593,0,0,1.9570737754,0.850505715256
4.41,0.0700740740741,0,0,1.95814699332,0.851837262321
4.42,0.0700740740741,0,0,1.95919894541,0.853101609291
4.43,0.0700740740741,0,0,1.96021906132,0.854304530317
4.44,0.0700740740741,0,0,1.96120199369,0.855450224705
4.45,0.0700740740741,0,0,1.96215628303,0.856541875585
4.46,0.088171875,0,0,1.96345177602,0.858108998685
4.47,0.088171875,0,0,1.9647195815,0.859597753354
4.48,0.088171875,0,0,1.96594998405,0.861014865229
4.49,0.088171875,0,0,1.96713745062,0.862365165499
4.5,0.088171875,0,0,1.96829186843,0.863652296281
4.51,0.108217592593,0,0,1.96981577623,0.86545706984
4.52,0.108217592593,0,0,1.97130823269,0.867172437114
4.53,0.108217592593,0,0,1.97275837023,0.868806033721
4.54,0.108217592593,0,0,1.97416069627,0.8703632438
4.55,0.108217592593,0,0,1.97552396198,0.871848387944
4.56,0.130173032407,0,0,1.97727991004,0.873891759674
4.57,0.130173032407,0,0,1.97899706795,0.875834934861
4.58,0.130173032407,0,0,1.98066544034,0.877686356914
4.59,0.130173032407,0,0,1.98228081923,0.879452100578
4.6,0.130173032407,0,0,1.98385127918,0.881136927114
4.61,0.154,0,0,1.98583705019,0.883419294465
4.62,0.154,0,0,1.9877781248,0.885590836935
4.63,0.154,0,0,1.98966396967,0.887660895659
4.64,0.154,0,0,1.99149310077,0.889636080173
4.65,0.154,0,0,1.99327181079,0.891521706467
4.66,0.179660300926,0,0,1.99548744744,0.894043009732
4.67,0.179660300926,0,0,1.99765251881,0.896443110304
4.68,0.179660300926,0,0,1.99975737861,0.898732057961
4.69,0.179660300926,0,0,2.00180210818,0.900917199968
4.7,0.179660300926,0,0,2.00379428095,0.903004310474
4.71,0.207115740741,0,0,2.0062511001,0.905764150792
4.72,0.207115740741,0,0,2.00865791479,0.908392695668
4.73,0.207115740741,0,0,2.01100587079,0.910900685709
4.74,0.207115740741,0,0,2.01329496486,0.913296102487
4.75,0.207115740741,0,0,2.01552907597,0.915585288143
4.76,0.236328125,0,0,2.0182460095,0.918583198989
4.77,0.236328125,0,0,2.02090702007,0.921439884205
4.78,0.236328125,0,0,2.02350405027,0.924166958498
4.79,0.236328125,0,0,2.02603728355,0.926772956106
4.8,0.236328125,0,0,2.0285105338,0.929264617229
4.81,0.267259259259,0,0,2.03148367677,0.93250009345
4.82,0.267259259259,0,0,2.03439582268,0.935584692217
4.83,0.267259259259,0,0,2.03723916452,0.93853083158
4.84,0.267259259259,0,0,2.04001396046,0.941347612149
4.85,0.267259259259,0,0,2.04272394767,0.944042171692
4.86,0.299870949074,0,0,2.04594963399,0.94751470267
4.87,0.299870949074,0,0,2.04910962501,0.95082700309
4.88,0.299870949074,0,0,2.05219623393,0.953992242322
4.89,0.299870949074,0,0,2.05520973825,0.957019951866
4.9,0.299870949074,0,0,2.05815409335,0.959917800182
4.91,0.334125,0,0,2.06162892809,0.963627051513
4.92,0.334125,0,0,2.06503440855,0.967166886822
4.93,0.334125,0,0,2.06836200942,0.970551156295
4.94,0.334125,0,0,2.0716119958,0.973790103064
4.95,0.334125,0,0,2.07478865831,0.976891702559
4.96,0.369983217593,0,0,2.07850937571,0.980837133913
4.97,0.369983217593,0,0,2.08215725732,0.984604277698
4.98,0.369983217593,0,0,2.08572279477,0.988207805375
4.99,0.369983217593,0,0,2.08920622538,0.991658316476
5,0.369983217593,0,0,2.09261213388,0.99496428731
5.01,0.407407407407,0,0,2.09657422305,0.999145686341
5.02,0.407407407407,0,0,2.10045996998,1.00314011295
5.03,0.407407407407,0,0,2.10425885818,1.00696293482
5.04,0.407407407407,0,0,2.10797119368,1.01062528411
5.05,0.407407407407,0,0,2.11160173236,1.01413606979
5.06,0.446359375,0,0,2.11579915841,1.01855315859
5.07,0.446359375,0,0,2.11991659272,1.02277491432
5.08,0.446359375,0,0,2.12394274635,1.02681737392
5.09,0.446359375,0,0,2.12787958909,1.03069218364
5.1,0.446359375,0,0,2.13172603277,1.03440862097
5.11,0.486800925926,0,0,2.13614969539,1.03906139699
5.12,0.486800925926,0,0,2.14049040557,1.04351071288
5.13,0.486800925926,0,0,2.1447362857,1.04777322693
5.14,0.486800925926,0,0,2.14888874033,1.05186113454
5.15,0.486800925926,0,0,2.15294641818,1.05578404793
5.16,0.528693865741,0,0,2.15758951054,1.06067252364
5.17,0.528693865741,0,0,2.16214583454,1.06534961817
5.18,0.528693865741,0,0,2.16660291063,1.06983271834
5.19,0.528693865741,0,0,2.17096220603,1.07413442237
5.2,0.528693865741,0,0,2.17522241488,1.0782647535
5.21,0.572,0,0,2.18007528365,1.08338909137
5.22,0.572,0,0,2.1848374511,1.08829443035
5.23,0.572,0,0,2.18949606985,1.09299868672
5.24,0.572,0,0,2.19405271582,1.0975150418
5.25,0.572,0,0,2.19850618509,1.10185388538
5.26,0.616681134259,0,0,2.20355861831,1.10721437797
5.27,0.616681134259,0,0,2.20851640183,1.1123484558
5.28,0.616681134259,0,0,2.21336634807,1.1172747721
5.29,0.616681134259,0,0,2.21811023429,1.12200679222
5.3,0.616681134259,0,0,2.22274708534,1.12655538567
5.31,0.662699074074,0,0,2.22798851445,1.13215249273
5.32,0.662699074074,0,0,2.23313205937,1.13751600053
5.33,0.662699074074,0,0,2.23816750945,1.14267198162
5.34,0.662699074074,0,0,2.24309232248,1.14762727658
5.35,0.662699074074,0,0,2.24790543582,1.15239306093
5.36,0.710015625,0,0,2.25332730535,1.15823298466
5.37,0.710015625,0,0,2.25864628305,1.16383212389
5.38,0.710015625,0,0,2.26386166267,1.16922982017
5.39,0.710015625,0,0,2.26896073586,1.17442008744
5.4,0.710015625,0,0,2.27394220734,1.17941432254
5.41,0.758592592593,0,0,2.27953475924,1.18550717884
5.42,0.758592592593,0,0,2.28501814061,1.19135174663
5.43,0.758592592593,0,0,2.29039981494,1.19699794835
5.44,0.758592592593,0,0,2.29566267347,1.20242982059
5.45,0.758592592593,0,0,2.30080225608,1.20765901804
5.46,0.808391782407,0,0,2.30655384272,1.21401014447
5.47,0.808391782407,0,0,2.31218913395,1.22010535824
5.48,0.808391782407,0,0,2.31772125458,1.22600267555
5.49,0.808391782407,0,0,2.32312902519,1.23167878654
5.5,0.808391782407,0,0,2.32840930536,1.23714566231
5.51,0.859375,0,0,2.33430409514,1.24375637779
5.52,0.859375,0,0,2.34007637404,1.25010368746
5.53,0.859375,0,0,2.34574291037,1.25625168541
5.54,0.859375,0,0,2.35127952382,1.26217164072
5.55,0.859375,0,0,2.35668386251,1.26787589172
5.56,0.911504050926,0,0,2.36270568268,1.27474581874
5.57,0.911504050926,0,0,2.36859942714,1.281344757
5.58,0.911504050926,0,0,2.37438329254,1.28774155007
5.59,0.911504050926,0,0,2.38003180965,1.29390376878
5.6,0.911504050926,0,0,2.38554337921,1.29984395962
5.61,0.964740740741,0,0,2.39167598694,1.30697059854
5.62,0.964740740741,0,0,2.39767491543,1.31381900208
5.63,0.964740740741,0,0,2.4035590984,1.32046128151
5.64,0.964740740741,0,0,2.40930270376,1.32686259496
5.65,0.964740740741,0,0,2.41490477927,1.33303594176
5.66,1.019046875,0,0,2.42113204139,1.34041552212
5.67,1.019046875,0,0,2.42721990845,1.34750965602
5.68,1.019046875,0,0,2.43318772481,1.35439264633
5.69,1.019046875,0,0,2.43900988322,1.36102847747
5.7,1.019046875,0,0,2.44468600241,1.3674305425
5.71,1.07438425926,0,0,2.45099235213,1.37505795676
5.72,1.07438425926,0,0,2.4571535234,1.38239302605
5.73,1.07438425926,0,0,2.46318908861,1.38951104466
5.74,1.07438425926,0,0,2.46907406788,1.39637554581
5.75,1.07438425926,0,0,2.47480854801,1.40300041997
5.76,1.13071469907,0,0,2.48117950956,1.41086648649
5.77,1.13071469907,0,0,2.48739948016,1.41843236925
5.78,1.13071469907,0,0,2.49348822208,1.4257738925
5.79,1.13071469907,0,0,2.4994216271,1.4328556799
5.8,1.13071469907,0,0,2.50520019905,1.43969254421
5.81,1.188,0,0,2.51162299542,1.44779062197
5.82,1.188,0,0,2.51788902652,1.45558205943
5.83,1.188,0,0,2.52401821541,1.46314216388
5.84,1.188,0,0,2.52998751177,1.47043672854
5.85,1.188,0,0,2.53579778416,1.47748132912
5.86,1.24620196759,0,0,2.54226182565,1.48580514228
5.87,1.24620196759,0,0,2.5485633891,1.49381613743
5.88,1.24620196759,0,0,2.55472246113,1.50158924759
5.89,1.24620196759,0,0,2.56071733167,1.50909148921
5.9,1.24620196759,0,0,2.56654908524,1.51633899784
5.91,1.30528240741,0,0,2.57304627203,1.52488161872
5.92,1.30528240741,0,0,2.57937528068,1.53310547008
5.93,1.30528240741,0,0,2.5855563073,1.54108477636
5.94,1.30528240741,0,0,2.5915689188,1.54878800414
5.95,1.30528240741,0,0,2.59741435633,1.5562318814
5.96,1.365203125,0,0,2.60393916614,1.56498599198
5.97,1.365203125,0,0,2.61029020269,1.57341549875
5.98,1.365203125,0,0,2.61648769165,1.58158807389
5.99,1.365203125,0,0,2.62251280175,1.58947984835
6,1.365203125,0,0,2.62836680843,1.5970985738
6.01,1.42592592593,0,0,2.6349167673,1.60604237785
6.02,1.42592592593,0,0,2.64128748576,1.61465675255
6.03,1.42592592593,0,0,2.64749913096,1.62299953309
6.04,1.42592592593,0,0,2.6535346177,1.63105769197
6.05,1.42592592593,0,0,2.65939504412,1.63883922633
6.06,1.48741261574,0,0,2.66597081837,1.64795952938
6.07,1.48741261574,0,0,2.67236184341,1.65674618873
6.08,1.48741261574,0,0,2.67858845725,1.66525782325
6.09,1.48741261574,0,0,2.6846352557,1.67348075275
6.1,1.48741261574,0,0,2.69050308519,1.68142321622
6.11,1.549625,0,0,2.69710855822,1.69071765564
6.12,1.549625,0,0,2.70352379733,1.69967399783
6.13,1.549625,0,0,2.70976940329,1.70835158022
6.14,1.549625,0,0,2.71583128544,1.71673619566
6.15,1.549625,0,0,2.72171016097,1.7248363095
6.16,1.61252488426,0,0,2.72835210981,1.73430043743
6.17,1.61252488426,0,0,2.73479827663,1.7434220658
6.18,1.61252488426,0,0,2.74106971569,1.75226115402
6.19,1.61252488426,0,0,2.74715358855,1.76080278407
6.2,1.61252488426,0,0,2.75305037231,1.7690558354
6.21,1.67607407407,0,0,2.75973871205,1.7786839662
6.22,1.67607407407,0,0,2.76622560891,1.78796525697
6.23,1.67607407407,0,0,2.77253271109,1.79696015185
6.24,1.67607407407,0,0,2.77864839062,1.80565326677
6.25,1.67607407407,0,0,2.78457264525,1.81405363123
6.26,1.740234375,0,0,2.79131995606,1.82383925142
6.27,1.740234375,0,0,2.79785999053,1.83327372468
6.28,1.740234375,0,0,2.80421517499,1.84241796444
6.29,1.740234375,0,0,2.8103748511,1.85125614612
6.3,1.740234375,0,0,2.81633808469,1.85979747323
6.31,1.80496759259,0,0,2.82315826367,1.86973178777
6.32,1.80496759259,0,0,2.82976489117,1.87931017097
6.33,1.80496759259,0,0,2.83618014537,1.888593902
6.34,1.80496759259,0,0,2.84239470946,1.89756673874
6.35,1.80496759259,0,0,2.84840754624,1.90623829369
6.36,1.87023553241,0,0,2.8553145957,1.91629879229
6.37,1.87023553241,0,0,2.86200189054,1.92600019547
6.38,1.87023553241,0,0,2.86849277037,1.93540427365
6.39,1.87023553241,0,0,2.87477855365,1.94449412468
6.4,1.87023553241,0,0,2.88085747808,1.95327954267
6.41,1.936,0,0,2.88787018724,1.96346180894
6.42,1.936,0,0,2.89465649803,1.97328183829
6.43,1.936,0,0,2.90124108577,1.98280141071
6.44,1.936,0,0,2.90761581412,1.99200372642
6.45,1.936,0,0,2.9137780445,2.00089820859
6.46,2.00222280093,0,0,2.92091561045,2.01119807711
6.47,2.00222280093,0,0,2.92781969484,2.02113252071
6.48,2.00222280093,0,0,2.93451662967,2.03076371875
6.49,2.00222280093,0,0,2.94099849768,2.04007440539
6.5,2.00222280093,0,0,2.94726182516,2.04907394042
6.51,2.06886574074,0,0,2.95454364849,2.05948424883
6.52,2.06886574074,0,0,2.96158456167,2.06952519136
6.53,2.06886574074,0,0,2.96841270832,2.07925936709
6.54,2.06886574074,0,0,2.97502016208,2.08866918332
6.55,2.06886574074,0,0,2.98140272031,2.09776162566
6.56,2.135890625,0,0,2.9888481492,2.10825991513
6.57,2.135890625,0,0,2.99604488384,2.11838427371
6.58,2.135890625,0,0,3.00302307516,2.12819587826
6.59,2.135890625,0,0,3.00977459755,2.13767461545
6.6,2.135890625,0,0,3.01629439458,2.1468307774
6.61,2.20325925926,0,0,3.02392219253,2.15739578092
6.62,2.20325925926,0,0,3.03129321989,2.16758523192
6.63,2.20325925926,0,0,3.03843973317,2.17745760715
6.64,2.20325925926,0,0,3.0453532062,2.18699561136
6.65,2.20325925926,0,0,3.05202786018,2.19620928381
6.66,2.27093344907,0,0,3.05985643854,2.20683447333
6.67,2.27093344907,0,0,3.06741980631,2.21708258986
